RBD,NOM_RBD,COD_ENSE2,COD_COM_RBD,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
8697,COLEGIO ORATORIO DON BOSCO,5,13101,131,83.6047904191617,17.0
8703,ESCUELA BASICA N°728 MARYLAND COLLEGE,2,13108,131,95.0807365439094,90.5
8714,ESCUELA PARTICULAR RAMON FREIRE,2,13127,131,90.9018612521151,42.8571428571429
8715,COLEGIO SAO PAULO,2,13106,131,90.0077821011673,81.3448275862069
8715,COLEGIO SAO PAULO,5,13106,131,90.1882352941176,53.2
8717,ESCUELA PARTICULAR SAINT HENRY SCHOOL,2,13101,131,89.928,88.1666666666667
8718,ESCUELA PARTICULAR DANES,2,13110,131,76.3918918918919,24.0
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,2,13110,131,90.5024875621891,96.0
8724,COLEGIO SAINT JOSEPH C. THOMAS SCHOOL,5,13110,131,91.6,87.0
8726,ESCUELA PARTICULAR THOMAS JEFFERSON,2,13108,131,86.0874439461883,62.7142857142857
8728,COLEGIO GEORGE WASHINGTON,2,13108,131,92.1797235023041,86.3076923076923
8739,ESCUELA PARTICULAR DIVINA MARIA,2,13101,131,87.9545454545455,57.5
8740,COLEGIO MARIA LUISA VILLALON,2,13101,131,87.765923566879,70.0
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,2,13101,131,93.6804478897502,60.0
8748,COLEGIO INSTITUTO ALONSO DE ERCILLA,5,13101,131,92.385,93.0
8754,COLEGIO HISPANO AMERICANO,5,13101,131,87.3880597014925,74.0
8756,COLEGIO EXCELSIOR,2,13101,131,84.9987623762376,52.25
8756,COLEGIO EXCELSIOR,5,13101,131,87.0044910179641,76.3333333333333
8757,COLEGIO DE LOS SAGRADOS CORAZONES ALAMEDA,5,13101,131,95.788785046729,95.0
8759,COLEGIO SANTA CECILIA,5,13101,131,84.1621621621622,55.0
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,2,13123,131,91.655,80.8571428571429
8761,COLEGIO INSTITUTO DE HUMANIDADES LUIS CAMPINO,5,13123,131,92.6891495601173,77.625
8762,COLEGIO SANTA ELENA CARMELITAS MISIONERAS TERESIANA,2,13101,131,93.5443548387097,62.0
8769,COLEGIO SANTA MARIA CERVELLON,2,13108,131,91.5670731707317,91.0
8780,ESCUELA MANUEL MONTT,2,13101,131,92.6366559485531,88.0833333333333
8791,COLEGIO FILIPENSE,2,13101,131,87.2264150943396,83.5
8791,COLEGIO FILIPENSE,5,13101,131,88.0838926174497,11.0
8800,ESCUELA PART MARY AND GEORGE S SCHOOL,2,13127,131,87.4172185430464,76.8461538461538
8811,LICEO PROFESIONAL ABDON CIFUENTES,5,13101,131,87.011961722488,67.4716981132076
8811,LICEO PROFESIONAL ABDON CIFUENTES,7,13101,131,87.6676470588235,66.3333333333333
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,5,13101,131,87.9004524886878,56.0
8812,LICEO INDUSTRIAL DE LA CONSTRUCCION VICTOR BEZANILLA SALINAS,7,13101,131,85.0722891566265,23.0
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,5,13127,131,84.6241134751773,59.4901960784314
8813,LICEO BICENTENARIO TÉCNICO PROFESIONAL IGNACIO DOMEYKO,7,13127,131,87.4141689373297,38.3333333333333
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,5,13101,131,82.6666666666667,35.0
8814,LICEO INDUSTRIAL A-22 DE SANTIAGO,7,13101,131,80.5828220858896,62.0
8815,COLEGIO SAN FRANCISCO DEL ALBA,2,13114,131,92.2767857142857,72.2857142857143
8815,COLEGIO SAN FRANCISCO DEL ALBA,5,13114,131,90.3138686131387,71.1818181818182
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,2,13114,131,88.0055452865065,80.5625
8818,LICEO ALEXANDER FLEMING DE LAS CONDES,5,13114,131,88.7786259541985,76.7142857142857
8819,LICEO RAFAEL SOTOMAYOR,2,13114,131,84.6635160680529,55.0
8819,LICEO RAFAEL SOTOMAYOR,5,13114,131,86.8804780876494,79.6666666666667
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,2,13132,131,89.6551282051282,70.3333333333333
8821,LICEO MUNICIPALIZADO AMANDA LABARCA,5,13132,131,88.7941888619855,55.6666666666667
8822,LICEO JUAN PABLO II DE LAS CONDES,2,13114,131,87.957249070632,74.8064516129032
8822,LICEO JUAN PABLO II DE LAS CONDES,5,13114,131,88.1276595744681,82.0
8825,COLEGIO ANTARTICA CHILENA,2,13132,131,88.1695364238411,74.8461538461538
8825,COLEGIO ANTARTICA CHILENA,5,13132,131,90.15625,68.0
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,2,13114,131,88.9207746478873,94.0
8827,COLEGIO NTRA. SRA. DEL ROSARIO LAS CONDES,5,13114,131,88.0255474452555,75.6666666666667
8828,LICEO BICENTENARIO SIMON BOLIVAR,2,13114,131,88.8458598726115,71.6470588235294
8828,LICEO BICENTENARIO SIMON BOLIVAR,5,13114,131,89.3820224719101,77.4166666666667
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,2,13132,131,90.2138157894737,82.75
8833,LICEO BICENTENARIO DE EXCELENCIA MARIA LUISA BOMBAL,5,13132,131,88.4897959183673,85.2857142857143
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,2,13114,131,88.1229508196721,71.65
8835,LICEO BICENTENARIO SANTA MARIA DE LAS CONDES,5,13114,131,87.6411483253589,73.1428571428571
8839,INSTITUTO FERMIN VIVACETA,3,13115,131,63.9130434782609,31.2307692307692
8839,INSTITUTO FERMIN VIVACETA,6,13115,131,48.4305555555556,13.5882352941176
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,2,13115,131,87.3982947624848,71.5882352941177
8841,COLEGIO PARROQUIAL SANTA ROSA DE LO BARNECHEA,5,13115,131,86.7648902821317,46.125
8846,COLEGIO INMACULADA CONCEPCION,2,13132,131,89.0822784810127,74.5
8846,COLEGIO INMACULADA CONCEPCION,5,13132,131,85.2332015810277,19.5
8849,COLEGIO LA VIRGEN DE POMPEYA,2,13114,131,84.9160636758321,66.55
8849,COLEGIO LA VIRGEN DE POMPEYA,5,13114,131,87.3901639344262,56.5
8854,INSTITUTO PRESIDENTE ERRAZURIZ,2,13114,131,91.1145251396648,85.0
8854,INSTITUTO PRESIDENTE ERRAZURIZ,5,13114,131,91.5449438202247,84.5
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,2,13115,131,90.6893203883495,94.0
8860,COLEGIO ANGLO AMERICAN INTERNATIONAL SCHOOL,5,13115,131,89.2558139534884,85.0
8862,COLEGIO TABANCURA,2,13132,131,96.5911949685535,70.0
8863,COLEGIO SCUOLA ITALIANA VITTORIO MONTIGLIO,5,13114,131,92.2330097087379,79.0
8867,COLEGIO SAN FRANCISCO DE ASIS,2,13114,131,93.4173387096774,84.0
8869,COLEGIO THE NEWLAND SCHOOL,5,13115,131,95.7306501547988,79.0
8870,COLEGIO COMPANIA DE MARIA APOQUINDO,2,13114,131,91.3578643578644,88.0
8871,COLEGIO LOS ANDES DE VITACURA,2,13132,131,94.1724770642202,69.3333333333333
8871,COLEGIO LOS ANDES DE VITACURA,5,13132,131,93.631970260223,87.0
8872,COLEGIO WENLOCK SCHOOL,2,13114,131,93.045045045045,94.5
8873,COLEGIO VILLA MARIA ACADEMY,2,13114,131,92.9978540772532,82.0
8877,COLEGIO DE LOS SAGRADOS CORAZONES,2,13132,131,94.0426497277677,93.6666666666667
8878,COLEGIO DEL SAGRADO CORAZON DE APOQUINDO,2,13114,131,93.4650766609881,66.6666666666667
8885,COLEGIO REDLAND SCHOOL,2,13114,131,94.885775862069,94.0
8885,COLEGIO REDLAND SCHOOL,5,13114,131,94.0,87.75
8893,COLEGIO INTERNACIONAL SEK CHILE,2,13114,131,92.9213362068966,87.5
8894,COLEGIO LA MAISONNETTE,5,13132,131,89.7222222222222,50.0
8900,COLEGIO SEMINARIO PONTIFICIO MENOR,2,13114,131,93.9814126394052,83.5
8904,COLEGIO SANTA URSULA,2,13132,131,97.8512585812357,76.5
8905,COLEGIO EL CARMEN TERESIANO I,2,13132,131,87.6507936507936,55.0
8906,COLEGIO SAINT GEORGE S COLLEGE,2,13132,131,93.3549060542798,68.0
8906,COLEGIO SAINT GEORGE S COLLEGE,5,13132,131,89.8974358974359,74.0
8909,COLEGIO BRADFORD SCHOOL,2,13132,131,93.3482142857143,84.0
8914,COLEGIO WILLIAM KILPATRICK,2,13114,131,92.4390243902439,10.0
8914,COLEGIO WILLIAM KILPATRICK,5,13114,131,92.0470588235294,89.0
8917,COLEGIO CRAIGHOUSE,2,13115,131,93.7822719449225,67.1666666666667
8919,COLEGIO SAN PEDRO NOLASCO,2,13132,131,92.5174216027875,92.0
8921,COLEGIO BRITISH HIGH,2,13114,131,91.7224489795918,82.0
8921,COLEGIO BRITISH HIGH,5,13114,131,93.3137254901961,85.6666666666667
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,2,13132,131,92.4670818505338,76.5555555555556
8923,LYCÉE ANTOINE DE SAINT-EXUPÉRY,5,13132,131,88.1707317073171,55.2222222222222
8925,LICEO POLIVALENTE ARTURO ALESSANDRI P.,5,13123,131,78.4670658682635,45.7727272727273
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,2,13123,131,81.7655172413793,67.4090909090909
8926,LICEO Nº7 DE PROVIDENCIA LUISA SAAVEDRA,5,13123,131,77.8484472049689,42.6470588235294
8927,LICEO CARMELA CARVAJAL DE PRAT,2,13123,131,85.6526946107784,55.0
8927,LICEO CARMELA CARVAJAL DE PRAT,5,13123,131,81.7056883759275,31.2222222222222
8928,LICEO JOSE VICTORINO LASTARRIA,2,13123,131,76.5678571428571,50.6153846153846
8928,LICEO JOSE VICTORINO LASTARRIA,5,13123,131,72.196699669967,52.3962264150943
8928,LICEO JOSE VICTORINO LASTARRIA,6,13123,131,66.7846153846154,51.6666666666667
8930,LICEO B 42 TAJAMAR,2,13123,131,77.9714285714286,65.75
8930,LICEO B 42 TAJAMAR,5,13123,131,75.6763005780347,43.2142857142857
8931,ESCUELA BASICA EL VERGEL,2,13123,131,79.8541666666667,39.0
8933,ESCUELA DE PROVIDENCIA,2,13123,131,83.196166854566,56.5
8936,ESCUELA BASICA Y ESPECIAL MC-KAY,2,13503,135,85.6304347826087,74.5333333333333
8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,5,13123,131,82.1475409836066,36.5
8938,COLEGIO POLIV. PROF. GUILLERMO GONZALEZ HEIN,7,13123,131,84.9333333333333,45.6666666666667
8942,ESCUELA PARTICULAR TERESIANA DE SAN JOSE,2,13401,134,81.9164733178654,70.0
8944,COLEGIO PARTICULAR REGINA PACIS,2,13123,131,87.7341772151899,75.0
8944,COLEGIO PARTICULAR REGINA PACIS,5,13123,131,86.343537414966,73.0
8945,ESCUELA Y LICEO PAULINA VON MALLINCKRODT,5,13123,131,80.8743718592965,61.5
8945,ESCUELA Y LICEO PAULINA VON MALLINCKRODT,7,13123,131,80.3333333333333,55.5
8956,COLEGIO LATINOAMERICANO DE INTEGRACION,2,13123,131,87.1782945736434,86.0
8966,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,2,13123,131,94.6610169491525,98.0
8966,COLEGIO SAINT GABRIEL´S SCHOOL LOCAL SEDE,5,13123,131,94.6545842217484,93.0
8972,COLEGIO SAN BENITO,2,13132,131,92.2359550561798,79.0
8972,COLEGIO SAN BENITO,5,13132,131,89.7152619589977,86.0
8974,COLEGIO CAMPVS COLLEGE,2,13123,131,92.2105263157895,87.0
8978,COLEGIO DUNALASTAIR,2,13114,131,91.9805194805195,82.5
8978,COLEGIO DUNALASTAIR,5,13114,131,89.4866180048662,56.3333333333333
8979,COLEGIO ALEMAN DE SANTIAGO,5,13114,131,93.4195933456562,98.0
8984,COLEGIO TREWHELA´S ENGLISH SCHOOL,2,13123,131,94.6165884194053,94.25
8984,COLEGIO TREWHELA´S ENGLISH SCHOOL,5,13123,131,95.135761589404,97.0
8988,COLEGIO MARIANO,2,13123,131,92.4950248756219,93.0
8988,COLEGIO MARIANO,5,13123,131,89.9318181818182,62.3333333333333
8991,COLEGIO PADRE HURTADO Y JUANITA DE LOS ANDES,2,13114,131,96.3927038626609,94.0
8995,COLEGIO SANTIAGO COLLEGE,2,13115,131,92.0767918088737,86.5
8995,COLEGIO SANTIAGO COLLEGE,5,13115,131,90.9085714285714,87.5
8996,COLEGIO SAN IGNACIO EL BOSQUE,2,13123,131,94.8305084745763,82.0
8997,WEXFORD COLLEGE N 2,2,13123,131,83.2,37.0
8997,WEXFORD COLLEGE N 2,5,13123,131,85.9934640522876,52.0
9006,COMPLEJO EDUCACIONAL LA REINA,2,13113,131,82.1514084507042,66.2222222222222
9006,COMPLEJO EDUCACIONAL LA REINA,5,13113,131,82.5336787564767,55.4666666666667
9006,COMPLEJO EDUCACIONAL LA REINA,6,13113,131,82.1111111111111,58.1666666666667
9006,COMPLEJO EDUCACIONAL LA REINA,7,13113,131,83.8867924528302,48.0
9007,LICEO EUGENIO MARÍA DE HOSTOS,2,13113,131,80.3830508474576,67.5
9007,LICEO EUGENIO MARÍA DE HOSTOS,5,13113,131,79.6833333333333,58.5555555555556
9008,COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,2,13113,131,80.8258064516129,68.4285714285714
9008,COLEGIO MUNICIPALIZADO CONFEDERAC SUIZA,5,13113,131,84.021021021021,52.9090909090909
9011,COLEGIO SAN CONSTANTINO,2,13113,131,82.2559726962457,35.75
9012,ESCUELA BASICA YANGTSE EX E-229,2,13113,131,83.607421875,71.5333333333333
9013,ESCUELA PALESTINA,2,13113,131,83.3661710037175,49.625
9017,ESCUELA PARTICULAR SAN LEONARDO MURIALDO,2,13113,131,95.3174603174603,89.0
9020,COLEGIO SANTA CATALINA LABOURÉ,2,13113,131,85.244262295082,28.3333333333333
9020,COLEGIO SANTA CATALINA LABOURÉ,5,13113,131,83.5471698113208,85.2727272727273
9032,ESCUELA PARTICULAR ANTINIL,2,13113,131,82.6489361702128,65.0
9033,COLEGIO STA MARIA REINA,2,13113,131,88.1181988742964,75.0
9033,COLEGIO STA MARIA REINA,5,13113,131,88.1742424242424,73.6666666666667
9035,COLEGIO EL CARMEN TERESIANO,5,13113,131,91.2434782608696,100.0
9036,COLEGIO JOSÉ ARRIETA,2,13113,131,95.4697903822441,90.6
9038,COLEGIO SAN LUIS DE LAS CONDES,2,13114,131,87.0,74.5
9038,COLEGIO SAN LUIS DE LAS CONDES,5,13114,131,85.8809523809524,47.0
9039,COLEGIO RUBEN DARIO,2,13113,131,92.2009803921569,50.0
9039,COLEGIO RUBEN DARIO,5,13113,131,91.5157894736842,92.0
9042,COLEGIO DE LA SALLE,2,13113,131,92.2859174964438,52.0
9046,COLEGIO THE GRANGE SCHOOL,2,13113,131,91.8332009531374,84.0
9051,COLEGIO ANDREE ENGLISH SCHOOL,2,13113,131,96.5758969641214,85.5
9053,COLEGIO TERESIANO ENRIQUE DE OSSO,2,13113,131,96.9842519685039,98.0
9054,COLEGIO SAINT JOHN´S VILLA ACADEMY,2,13113,131,95.3057851239669,72.5
9054,COLEGIO SAINT JOHN´S VILLA ACADEMY,5,13113,131,96.4,91.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,5,13120,131,88.4005376344086,71.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,7,13120,131,87.2321428571429,53.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,7,13120,131,88.4390243902439,70.0
9058,INSTITUTO SUPERIOR DE COMERCIO DIEGO PORT,7,13120,131,87.9417989417989,83.8
9060,LICEO POLITECNICO PEDRO DE VALDIVIA,2,13120,131,85.1587301587302,55.0
9060,LICEO POLITECNICO PEDRO DE VALDIVIA,5,13120,131,82.5278969957082,63.2307692307692
9060,LICEO POLITECNICO PEDRO DE VALDIVIA,7,13120,131,86.4240506329114,73.0
9061,LICEO POLITECNICO A N° 60 PRESIDENTE MANUEL MONTT,5,13120,131,83.4132231404959,57.4285714285714
9061,LICEO POLITECNICO A N° 60 PRESIDENTE MANUEL MONTT,7,13120,131,83.0,71.0
9061,LICEO POLITECNICO A N° 60 PRESIDENTE MANUEL MONTT,7,13120,131,85.125,66.6666666666667
9063,LICEO INDUSTRIAL BICENTENARIO CHILENO ALEMAN,7,13120,131,88.7971646673937,72.188679245283
9064,LICEO TECNICO B NÕ 58 JOSE MARIA NARBONA,5,13120,131,78.2746478873239,51.7142857142857
9064,LICEO TECNICO B NÕ 58 JOSE MARIA NARBONA,7,13120,131,75.4863813229572,41.0
9065,LICEO COMERCIAL GABRIEL GONZALEZ VIDELA,5,13120,131,82.6052631578947,72.6666666666667
9065,LICEO COMERCIAL GABRIEL GONZALEZ VIDELA,7,13120,131,78.0529100529101,51.4
9069,LICEO POLIVALENTE MERCEDES MARIN DEL SOLAR,2,13118,131,80.9744897959184,42.2727272727273
9069,LICEO POLIVALENTE MERCEDES MARIN DEL SOLAR,5,13118,131,82.8897637795276,45.7333333333333
9070,ESCUELA BENJAMIN CLARO VELASCO,2,13120,131,81.7619047619048,50.0
9071,LICEO AUGUSTO D HALMAR,2,13120,131,93.796178343949,89.2380952380952
9071,LICEO AUGUSTO D HALMAR,5,13120,131,89.6400778210117,86.7407407407407
9072,LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48,2,13118,131,85.3805309734513,36.0
9072,LICEO VILLA MACUL ACADEMIA EX LICEO JUANA DE IBARBOUROU A 48,5,13118,131,84.0101265822785,44.0
9073,LICEO BICENTENARIO CARMELA SILVA DONOSO,2,13120,131,95.207345971564,87.4615384615385
9073,LICEO BICENTENARIO CARMELA SILVA DONOSO,5,13120,131,95.3407572383073,84.1764705882353
9074,LICEO JOSE TORIBIO MEDINA,2,13120,131,84.5512367491166,74.8888888888889
9074,LICEO JOSE TORIBIO MEDINA,5,13120,131,83.4593810444874,61.046511627907
9077,COMPLEJO EDUC.MUN. BRIGIDA  WALKER.,2,13120,131,92.0454545454545,85.0
9077,COMPLEJO EDUC.MUN. BRIGIDA  WALKER.,5,13120,131,90.7338709677419,85.9444444444444
9077,COMPLEJO EDUC.MUN. BRIGIDA  WALKER.,7,13120,131,91.0879120879121,85.0
9077,COMPLEJO EDUC.MUN. BRIGIDA  WALKER.,7,13120,131,87.1428571428571,62.2857142857143
9078,LICEO LENKA FRANULIC,2,13120,131,89.1629778672032,80.3684210526316
9078,LICEO LENKA FRANULIC,5,13120,131,86.5555555555556,77.2
9082,COL TEC PROFESIONAL REPUBLICA ARGENTINA,5,13120,131,83.68,58.1
9082,COL TEC PROFESIONAL REPUBLICA ARGENTINA,7,13120,131,82.9621212121212,23.0
9082,COL TEC PROFESIONAL REPUBLICA ARGENTINA,7,13120,131,86.6573426573427,60.0
9082,COL TEC PROFESIONAL REPUBLICA ARGENTINA,7,13120,131,82.9047619047619,69.0
9084,ESC.PRESIDENTE EDUARDO FREI MONTALVA,2,13120,131,85.5166666666667,55.3333333333333
9087,CENTRO EDUC. VALLE HERMOSO,2,13122,131,86.5452196382429,70.6
9087,CENTRO EDUC. VALLE HERMOSO,5,13122,131,86.0245398773006,45.4
9087,CENTRO EDUC. VALLE HERMOSO,7,13122,131,86.7538461538462,11.0
9088,LICEO ANTONIO HERMIDA FABRES,2,13122,131,79.7890243902439,48.5
9088,LICEO ANTONIO HERMIDA FABRES,5,13122,131,80.7911832946636,34.8571428571429
9089,ESCUELA BÁSICA JOSÉ TORIBIO MEDINA,2,13120,131,78.3321976149915,66.3333333333333
9091,ESCUELA REPUBLICA DE FRANCIA,2,13120,131,88.1287425149701,45.6666666666667
9097,ESCUELA REPUBLICA DE COSTA RICA,2,13120,131,90.0057034220532,90.0
9098,LICEO JUAN BAUTISTA PASTEN,2,13122,131,80.6402877697842,53.52
9098,LICEO JUAN BAUTISTA PASTEN,6,13122,131,83.9333333333333,61.0
9100,LICEO REPUBLICA DE SIRIA,2,13120,131,85.521186440678,75.0833333333333
9100,LICEO REPUBLICA DE SIRIA,5,13120,131,87.6344086021505,66.3571428571429
9102,ESCUELA GUILLERMO ZANARTU IRIGOYEN,2,13120,131,85.5810055865922,50.0
9103,ESCUELA UNION NACIONAL ARABE,2,13122,131,84.6674107142857,48.2857142857143
9104,ESCUELA VILLA MACUL,2,13118,131,82.752107925801,64.0
9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,2,13122,131,76.377969762419,46.8
9105,CENTRO EDUCACIONAL EDUARDO DE LA BARRA,5,13122,131,77.0615384615385,64.1111111111111
9106,CENTRO EDUCACION MARIANO EGANA,2,13122,131,81.3471615720524,71.0666666666667
9106,CENTRO EDUCACION MARIANO EGANA,5,13122,131,78.977358490566,55.8484848484849
9106,CENTRO EDUCACION MARIANO EGANA,7,13122,131,82.2597402597403,37.75
9106,CENTRO EDUCACION MARIANO EGANA,7,13122,131,80.3076923076923,42.0
9107,LICEO ERASMO ESCALA ARRIAGADA,3,13122,131,53.6333333333333,19.3846153846154
9107,LICEO ERASMO ESCALA ARRIAGADA,3,13122,131,54.8620689655172,26.1538461538462
9107,LICEO ERASMO ESCALA ARRIAGADA,6,13122,131,62.6287878787879,23.9142857142857
9110,ESCUELA CARLOS FERNANDEZ PENA,2,13122,131,85.65625,43.0
9111,ESCUELA LUIS  ARRIETA CANAS,2,13122,131,78.8047138047138,57.5714285714286
9111,ESCUELA LUIS  ARRIETA CANAS,5,13122,131,79.7372262773723,43.6666666666667
9116,LICEO MUNICIPALIZADO MANUEL ROJAS,2,13118,131,78.0551181102362,32.6666666666667
9117,COLEGIO BICENTENARIO MATILDE HUICI NAVAS,2,13122,131,89.6,80.9117647058823
9117,COLEGIO BICENTENARIO MATILDE HUICI NAVAS,5,13122,131,91.0294117647059,86.0714285714286
9121,ESCUELA TOBALABA,2,13122,131,82.9468438538206,58.0
9121,ESCUELA TOBALABA,6,13122,131,43.1634615384615,11.8888888888889
9125,ESCUELA BASICA,2,13118,131,83.9168278529981,66.0
9127,COLEGIO LIKANKURA DE PEÑALOLÉN,2,13122,131,83.3277511961722,68.6666666666667
9127,COLEGIO LIKANKURA DE PEÑALOLÉN,3,13122,131,83.0,69.0
9127,COLEGIO LIKANKURA DE PEÑALOLÉN,6,13122,131,81.2545454545455,80.6666666666667
9131,ESCUELA JUAN MOYA MORALES,2,13120,131,86.7913223140496,65.1764705882353
9135,COLEGIO APOSTOL SAN PEDRO,5,13120,131,91.7021276595745,87.5
9144,ESCUELA BASICA MARTINEZ DE ROZAS,2,13122,131,84.6268656716418,71.0
9145,ESCUELA PARTICULAR MANUEL ANTONIO MATTA,2,13120,131,82.603550295858,71.0
9147,COLEGIO PARTICULAR N 1 DE NUNOA,2,13120,131,87.7163461538462,65.9411764705882
9147,COLEGIO PARTICULAR N 1 DE NUNOA,5,13120,131,90.5849056603774,73.0
9150,ESCUELA PARTICULAR REGINA MUNDI,2,13118,131,84.685667752443,52.2857142857143
9150,ESCUELA PARTICULAR REGINA MUNDI,5,13118,131,84.367816091954,61.0
9151,COLEGIO SANTA MARGARITA DE ESCOCIA,2,13120,131,81.2538860103627,27.3333333333333
9156,ESCUELA BAS. RENACIMIENTO N_ 1,2,13120,131,88.1818181818182,55.0
9158,COLEGIO PARTICULAR SAN FERNANDO,2,13122,131,84.3260680034874,10.5
9165,ESCUELA BAS. N_ 850 SANTA SOFIA,2,13122,131,91.9846153846154,89.0
9168,COLEGIO LIBERTADOR SIMON BOLIVAR,2,13118,131,86.2182130584192,77.3
9168,COLEGIO LIBERTADOR SIMON BOLIVAR,5,13118,131,88.4199288256228,94.0
9171,ESCUELA SAN JOSE OBRERO,2,13122,131,79.5726495726496,57.8571428571429
9172,COLEGIO POLIV. ROCKET COLLEGE,2,13118,131,91.8309178743961,76.2777777777778
9172,COLEGIO POLIV. ROCKET COLLEGE,5,13118,131,91.6,82.375
9172,COLEGIO POLIV. ROCKET COLLEGE,6,13118,131,77.5084745762712,63.6271186440678
9172,COLEGIO POLIV. ROCKET COLLEGE,7,13118,131,89.6969696969697,57.0
9175,ESCUELA BASICA COLEGIO SANTA MARTA DE PENALOL,2,13122,131,92.0096153846154,93.2
9177,LICEO COMERCIAL PARTICULAR ÑUÑOA,5,13120,131,90.53,80.4
9182,COLEGIO POLIVALENTE YORK,2,13122,131,88.9303135888502,73.5
9182,COLEGIO POLIVALENTE YORK,5,13122,131,87.9606741573034,58.3333333333333
9182,COLEGIO POLIVALENTE YORK,7,13122,131,87.2857142857143,85.0
9182,COLEGIO POLIVALENTE YORK,7,13122,131,88.0,49.0
9183,ESC.PARA SORDOS DR. OTTE GABLER,5,13129,131,87.3783783783784,59.0
9184,COLEGIO PRECIOSA SANGRE,2,13120,131,84.8141025641026,89.0
9185,LICEO SALESIANO CAMILO ORTUZAR MONTT,2,13118,131,86.1863684771033,51.6666666666667
9194,CENTRO EDUC PROFES GMO GONZALEZ HEINRICH,2,13120,131,88.9896907216495,49.0
9197,ESCUELA PARTICULAR WELCOME SCHOOL,2,13122,131,88.1770491803279,78.0
9200,COLEGIO PARTICULAR JORGE PRIETO LETELIER,2,13122,131,88.429718875502,75.7142857142857
9200,COLEGIO PARTICULAR JORGE PRIETO LETELIER,5,13122,131,89.9285714285714,91.5
9201,ESCUELA PARTICULAR SANTIAGO DE CHILE,2,13122,131,90.7041420118343,45.0
9205,ESCUELA PARTICULAR THE NEW SCHOOL,2,13118,131,85.4109947643979,62.3333333333333
9206,COLEGIO PARTICULAR NUMERO DOS DE NUÑOA,2,13120,131,85.9825517993457,66.8181818181818
9208,COMPLEJO EDUCACIONAL ESPERANZA,2,13118,131,85.6688311688312,75.6666666666667
9208,COMPLEJO EDUCACIONAL ESPERANZA,5,13118,131,86.6751824817518,65.5
9209,ESCUELA PARTICULAR SAN JUAN BAUTISTA,2,13120,131,95.133704735376,76.25
9209,ESCUELA PARTICULAR SAN JUAN BAUTISTA,5,13120,131,93.9409282700422,53.5
9213,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",2,13122,131,82.3509316770186,67.8333333333333
9213,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",5,13122,131,82.4485981308411,49.5
9213,"COLEGIO, CENTRO EDUC.AMERICO VESPUCIO",7,13122,131,81.5,20.0
9216,COLEGIO SUIZO DE SANTIAGO,5,13120,131,96.974025974026,84.0
9221,COLEGIO ALTAMIRA,2,13122,131,83.9370932754881,41.0
9221,COLEGIO ALTAMIRA,5,13122,131,80.652027027027,46.6666666666667
9228,INSTITUTO PABLO NERUDA,2,13120,131,86.25,81.0
9228,INSTITUTO PABLO NERUDA,5,13120,131,85.1578947368421,97.0
9230,COLEGIO ISABEL LA CATOLICA,2,13120,131,91.8563829787234,52.0
9237,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,2,13115,131,91.4289215686274,85.0
9237,INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT,5,13115,131,91.4314868804665,76.0
9239,COLEGIO FRANCISCO DE MIRANDA,2,13122,131,92.0534351145038,86.0
9239,COLEGIO FRANCISCO DE MIRANDA,5,13122,131,90.9420289855072,29.5
9244,FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME,2,13122,131,98.4519230769231,76.5
9244,FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME,5,13122,131,98.360824742268,84.0
9246,COLEGIO SAN AGUSTIN,5,13120,131,93.2232415902141,89.0
9250,COLEGIO CALASANZ,2,13120,131,96.0263157894737,90.5
9250,COLEGIO CALASANZ,5,13120,131,94.393665158371,68.75
