RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01,COD_ENSE2,COD_PRO_RBD,PROM_ASIS,PROM_ASIS_REP
12217,CENTRO POLITECNICO PARTICULAR DE NUNOA,13120,2,-33.47042141,-70.57966498,894,1,310,7,131,79.3923076923077,49.0
12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,13115,2,-33.3611543,-70.50548959,1059,1,10,2,131,88.866344605475,81.75
12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,13115,2,-33.3611543,-70.50548959,1059,1,10,7,131,89.461038961039,41.0
12225,COLEGIO BICENTENARIO SAN ESTEBAN MARTIR,13115,2,-33.3611543,-70.50548959,1059,1,10,7,131,86.6716417910448,38.0
12237,ESC.PART.COLEGIO LOS HALCONES,13201,2,-33.60885215999999,-70.57169357,216,1,10,2,132,93.2,46.0
12242,COLEGIO PUDAHUEL,13124,2,-33.44338139,-70.75711815,753,1,10,2,131,79.9468438538206,58.5161290322581
12242,COLEGIO PUDAHUEL,13124,2,-33.44338139,-70.75711815,753,1,10,5,131,78.4291845493562,57.08
12242,COLEGIO PUDAHUEL,13124,2,-33.44338139,-70.75711815,753,1,10,7,131,77.9071428571429,50.5294117647059
12243,ESCUELA Nº 1365 R.P. GUSTAVO LE PAIGE,13128,1,-33.41087656,-70.72900341,351,1,110,2,131,79.2877094972067,28.9
12244,COLEGIO EL SEMBRADOR,13201,2,-33.57605581,-70.56631607,1924,1,10,2,132,87.5172413793103,68.7857142857143
12244,COLEGIO EL SEMBRADOR,13201,2,-33.57605581,-70.56631607,1924,1,10,5,132,91.4039215686275,83.7777777777778
12251,COLEGIO BATALLA DE LA CONCEPCION,13105,1,-33.58034729,-70.66967191,347,1,10,2,131,95.6329966329966,86.6153846153846
12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,13101,2,-33.45095264999999,-70.63148132,553,1,10,2,131,93.003144654088,79.0
12260,COLEGIO SAN FRANCISCO DE ASIS DE BELEN,13101,2,-33.45095264999999,-70.63148132,553,1,10,5,131,91.9426751592357,87.0
12265,COLEGIO THE SOUTHERN CROSS SCHOOL,13114,3,-33.370342,-70.50531,742,1,10,2,131,99.2242152466368,99.0
12266,COLEGIO CIUDADELA MONTESSORI DE LAS CONDES,13114,3,-33.41328,-70.55953,133,1,10,5,131,85.695652173913,65.75
12766,COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL,13303,2,-33.11215399999999,-70.800544,56,1,165,3,133,100.0,100.0
12766,COLEGIO DE ADULTOS MANQUEHUE DE TIL TIL,13303,2,-33.11215399999999,-70.800544,56,1,165,6,133,100.0,100.0
12775,INSTITUTO  DOMINGO  EYZAGUIRRE,13401,2,-33.60101,-70.70115,648,1,10,2,134,90.1742857142857,63.3333333333333
12775,INSTITUTO  DOMINGO  EYZAGUIRRE,13401,2,-33.60101,-70.70115,648,1,10,5,134,91.1266375545852,92.0
12778,ESCUELAS  DEL  CARIÑO ALBORADA,13124,2,-33.434021,-70.754697,321,1,165,3,131,92.6351351351351,87.7407407407407
12778,ESCUELAS  DEL  CARIÑO ALBORADA,13124,2,-33.434021,-70.754697,321,1,165,6,131,93.4553990610329,92.1653543307087
13103,COLEGIO PARTICULAR CALDERA,3102,2,-27.065241,-70.821503,641,1,10,2,31,90.3241206030151,93.0
13103,COLEGIO PARTICULAR CALDERA,3102,2,-27.065241,-70.821503,641,1,10,5,31,90.1854304635762,89.0
13104,ESCUELA MANUEL ORELLA ECHANEZ,3102,5,-27.06863,-70.821854,689,1,10,2,31,79.1395759717314,44.5
13112,COLEGIO SAN AGUSTÍN DE ATACAMA,3101,2,-27.386789,-70.311096,1407,1,10,2,31,88.0218508997429,84.8333333333333
13112,COLEGIO SAN AGUSTÍN DE ATACAMA,3101,2,-27.386789,-70.311096,1407,1,10,5,31,89.8292134831461,84.2941176470588
13117,COLEGIO PARTICULAR   SAN LORENZO,3101,3,-27.394759,-70.30002,807,1,10,2,31,92.2857142857143,90.0
13118,ESCUELA BÁSICA MARTA EMILIANA AGUILAR ZERÓN,3103,5,-27.469179,-70.26506,444,1,10,2,31,81.1757425742574,60.5
13125,SCUOLA ITALIANA GIUSSEPPE VERDI,3101,3,-27.347317,-70.35401,469,1,10,5,31,100.0,100.0
13133,ESCUELA MANUEL RODRÍGUEZ,3101,5,-27.38088,-70.303719,324,1,10,2,31,88.6254545454545,64.875
13138,COLEGIO FLORA NORMILLA,3101,2,-27.36797,-70.325333,401,1,10,2,31,98.7369942196532,90.5833333333333
13143,ESCUELA BYRON GIGOUX JAMES,3102,5,-27.071911,-70.813789,366,1,10,2,31,82.7621951219512,72.5
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363,6,31,75.2708333333333,46.8888888888889
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363,7,31,82.1317829457364,36.6
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363,8,31,66.4259259259259,44.6
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363,7,31,84.56749672346,62.7
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363,8,31,71.38,54.5
13145,LICEO TECNOLÓGICO DE COPIAPÓ,3101,5,-27.369801,-70.317673,1095,1,363,8,31,61.8,30.0
13146,ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ,3101,2,-27.367069,-70.337067,891,1,110,2,31,86.4886363636364,56.0
13146,ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ,3101,2,-27.367069,-70.337067,891,1,110,7,31,84.0803571428571,50.1818181818182
13149,COLEGIO ALMENAR DE COPIAPO,3101,3,-27.387893,-70.29606,561,1,10,2,31,85.7733990147783,87.6666666666667
13149,COLEGIO ALMENAR DE COPIAPO,3101,3,-27.387893,-70.29606,561,1,10,5,31,86.3388429752066,72.0
13154,ESCUELA EL CHAÑAR,3101,5,-27.357571,-70.310966,742,1,10,2,31,83.4507042253521,68.5
13156,COLEGIO HÉROES DE ATACAMA,3101,2,-27.36496,-70.326424,1004,1,110,2,31,84.5808966861598,49.4285714285714
13156,COLEGIO HÉROES DE ATACAMA,3101,2,-27.36496,-70.326424,1004,1,110,5,31,85.5911949685535,87.0
13156,COLEGIO HÉROES DE ATACAMA,3101,2,-27.36496,-70.326424,1004,1,110,7,31,87.0122699386503,67.0
13163,ESCUELA CARLOS MARÍA SAYAGO,3101,5,-27.380619,-70.330727,773,1,10,2,31,81.5007496251874,62.9230769230769
13168,LICEO EL PALOMAR,3101,5,-27.382851,-70.329247,385,1,310,5,31,81.3886639676113,36.95
13168,LICEO EL PALOMAR,3101,5,-27.382851,-70.329247,385,1,310,7,31,84.4324324324324,32.0
13168,LICEO EL PALOMAR,3101,5,-27.382851,-70.329247,385,1,310,7,31,81.21875,75.5
13176,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS,3101,5,-27.373008,-70.320553,340,1,165,3,31,70.1041666666667,37.4166666666667
13176,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS,3101,5,-27.373008,-70.320553,340,1,165,6,31,66.6280701754386,42.2
13177,ESCUELA DE DESARROLLO ARTÍSTICO CALDERA,3102,5,-27.075911,-70.810463,599,1,10,2,31,86.7032755298651,43.5
13188,COLEGIO CERVANTINO,3101,2,-27.388599,-70.311447,1319,1,10,2,31,91.5495716034272,97.0
13188,COLEGIO CERVANTINO,3101,2,-27.388599,-70.311447,1319,1,10,5,31,92.1891025641026,92.3333333333333
13193,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CALDERA,3102,5,-27.07028,-70.82751,87,1,165,3,31,40.875,39.0
13193,CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CALDERA,3102,5,-27.07028,-70.82751,87,1,165,6,31,58.4146341463415,37.0
13220,COLEGIO LICARAYEN,13110,2,-33.546807,-70.598146,515,1,110,2,131,95.04,62.0
13220,COLEGIO LICARAYEN,13110,2,-33.546807,-70.598146,515,1,110,5,131,91.9923664122137,82.0
16776,LYCÉE ANTOINE DE SAINT - EXUPÉRY,13301,3,-33.31904,-70.65183,702,1,10,2,133,94.7267267267267,96.0
16776,LYCÉE ANTOINE DE SAINT - EXUPÉRY,13301,3,-33.31904,-70.65183,702,1,10,5,133,90.830985915493,88.5
16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,13401,2,-33.60766499999999,-70.6707045,150,1,165,3,134,100.0,100.0
16799,CENTRO DE EDUCACION INTEGRADO DE  ADULTOS GLADYS LAZO Nº 2,13401,2,-33.60766499999999,-70.6707045,150,1,165,6,134,100.0,100.0
16815,COLEGIO PATAGONIA DE BUIN,13402,3,-33.738802,-70.740935,286,1,110,2,134,90.6082949308756,91.5
16816,"ESCUELA  BASICA N°201, REDWOOD COLLEGE",13401,2,-33.59311161,-70.693951,257,1,10,2,134,94.6635514018692,83.1428571428571
16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,13130,2,-33.49756699999999,-70.655883,170,1,165,3,131,40.0,23.75
16820,COLEGIO  PAULO  FREIRE  DE  SAN  MIGUEL,13130,2,-33.49756699999999,-70.655883,170,1,165,6,131,42.7549668874172,18.6
16825,ESCUELA  BASICA  N°200 COLEGIO  INTEGRAL TRABUNCO,13605,2,-33.598857,-70.892353,364,1,10,2,136,92.5113122171946,87.0
16825,ESCUELA  BASICA  N°200 COLEGIO  INTEGRAL TRABUNCO,13605,2,-33.598857,-70.892353,364,1,10,5,136,93.3018867924528,94.0
16830,RIELJAN COLLEGE,13403,2,-33.625738,-70.775221,248,1,165,3,134,96.5,52.0
16830,RIELJAN COLLEGE,13403,2,-33.625738,-70.775221,248,1,165,5,134,95.7411764705882,35.0
16830,RIELJAN COLLEGE,13403,2,-33.625738,-70.775221,248,1,165,6,134,97.0721649484536,96.0
16830,RIELJAN COLLEGE,13403,2,-33.625738,-70.775221,248,1,165,7,134,96.8235294117647,94.0
16857,CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE,13602,2,-33.68302,-70.98883,176,1,165,3,136,94.3548387096774,89.1818181818182
16857,CENTRO  EDUCACIONAL  DE  ADULTOS  EL MONTE,13602,2,-33.68302,-70.98883,176,1,165,6,136,94.0975609756098,91.1458333333333
16879,ESCUELA BÁSICA N°2442 `CENTRO EDUCACIONAL ERNESTO YAÑEZ RIVERA`,13107,1,-33.360353,-70.67728,406,1,10,2,131,81.4326018808777,38.6666666666667
16886,COLEGIO VALLES DEL MAIPO,13401,2,-33.612549,-70.698736,317,1,310,5,134,92.4777070063694,57.0
16955,ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA,13302,2,-33.294804,-70.88867,1007,1,10,2,133,90.3397913561848,66.7142857142857
16955,ESCUELA BASICA COLEGIO SAN JUAN DE LAMPA,13302,2,-33.294804,-70.88867,1007,1,10,5,133,87.9640718562874,58.4
16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,13110,1,-33.5330054,-70.6071715,452,1,10,2,131,83.0422535211268,59.6
16958,COLEGIO  ARTISTICO SOL DEL  ILLIMANI,13110,1,-33.5330054,-70.6071715,452,1,10,5,131,84.043795620438,46.8
16997,COLEGIO AMERICAN SCHOOL,13605,2,-33.600411,-70.891986,337,1,110,2,136,90.7666666666667,73.0
16997,COLEGIO AMERICAN SCHOOL,13605,2,-33.600411,-70.891986,337,1,110,5,136,94.6930693069307,96.5
20298,COLEGIO PUENTE MAIPO,13201,2,-33.616694,-70.611639,777,1,10,2,132,88.0417422867514,80.3214285714286
20298,COLEGIO PUENTE MAIPO,13201,2,-33.616694,-70.611639,777,1,10,5,132,87.9685039370079,84.1428571428571
20308,COLEGIO ALTERRA,13401,3,-33.64045999999999,-70.69542,379,1,10,2,134,87.6029962546816,60.0
20308,COLEGIO ALTERRA,13401,3,-33.64045999999999,-70.69542,379,1,10,5,134,86.0243902439024,26.0
20310,COLEGIO DE ADULTOS PULMAHUE,13101,2,-33.43893931,-70.65619426,223,1,165,3,131,98.7380952380952,98.1071428571429
20310,COLEGIO DE ADULTOS PULMAHUE,13101,2,-33.43893931,-70.65619426,223,1,165,6,131,98.561320754717,97.3771929824561
20348,NORTH CROSS SCHOOL,13503,2,-33.4041203,-71.1308325,701,1,10,2,135,87.461716937355,90.25
20348,NORTH CROSS SCHOOL,13503,2,-33.4041203,-71.1308325,701,1,10,5,135,88.4564102564103,85.0
20359,INSTITUTO  PARA  ADULTOS COSTEAU,13119,2,-33.516126,-70.78599,119,1,363,6,131,88.1308411214953,79.3076923076923
20399,COLEGIO EDUCAADULTOS CONCHALI,13104,2,-33.37596,-70.667172,306,1,363,6,131,95.4142394822006,93.1572327044025
20400,COLEGIO KIMEN MONTESSORI,13301,3,-33.258093,-70.719977,528,1,10,2,133,93.4901960784314,92.0
20401,"ESCUELA BASICA N° 2468, RONALDO MUÑOZ GIBBS",13302,2,-33.27697139,-70.88730439,392,1,10,2,133,87.4298507462687,71.4
20402,ESCUELA DEL CARIÑO KIMELTUWE,13402,2,-33.73961683,-70.74443845,322,1,165,3,134,48.6923076923077,28.2777777777778
20402,ESCUELA DEL CARIÑO KIMELTUWE,13402,2,-33.73961683,-70.74443845,322,1,165,6,134,55.0088888888889,31.0724637681159
20404,ESCUELA DEL CARIÑO SAINT CHRISTIAN,13111,2,-33.553494,-70.6243095,572,1,165,3,131,83.3576642335766,75.7446808510638
20404,ESCUELA DEL CARIÑO SAINT CHRISTIAN,13111,2,-33.553494,-70.6243095,572,1,165,6,131,84.4665127020785,74.1307692307692
20426,ESCUELA BASICA N° 2469 COLEGIO NEHUEN,13302,2,-33.29314,-70.88568,216,1,10,2,133,93.4082840236686,85.4285714285714
20445,COLEGIO WESTON ACADEMY,13302,3,-33.32978689,-70.76225039,640,1,10,2,133,93.2219626168224,95.0
20449,ESCUELA BÁSICA N°209 COLEGIO SANTA CLAUDIA,13501,2,-33.6849869,-71.2065682,233,1,110,2,135,95.5,96.5384615384615
20507,ESCUELA BASICA N° 2485 COLEGIO CREE CERRO NAVIA,13103,2,-33.4228791,-70.7569154,791,1,10,2,131,84.5293159609121,67.0
20509,COLEGIO EDUCAD LO ESPEJO,13116,2,-33.52302,-70.689141,145,1,363,6,131,85.013698630137,73.5365853658537
20510,COLEGIO  EDUCAR ADULTOS  RECOLETA,13127,2,-33.401961,-70.6571505,149,1,363,6,131,97.2808219178082,96.030612244898
20519,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,13108,3,-33.403644,-70.6596705,267,1,110,2,131,88.3276836158192,57.0
20519,COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS,13108,3,-33.403644,-70.6596705,267,1,110,5,131,88.4660194174757,85.5
20631,ESCUELA HOSPITALARIA PADRE HURTADO,13131,2,-33.55261999999999,-70.63536,29,1,10,2,131,93.7,65.5
20663,ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA,13110,2,-33.51413999999999,-70.59976,36,1,10,2,131,100.0,100.0
24400,ESCUELA BASICA PARTICULAR DEUTSCHLAND,13131,2,-33.51767585999999,-70.64362585,278,1,110,2,131,87.7740740740741,79.0
24403,COLEGIO SIMON BOLIVAR,13112,1,-33.59529215,-70.6255541,650,1,10,2,131,85.7852348993289,47.25
24403,COLEGIO SIMON BOLIVAR,13112,1,-33.59529215,-70.6255541,650,1,10,3,131,91.1764705882353,80.0
24403,COLEGIO SIMON BOLIVAR,13112,1,-33.59529215,-70.6255541,650,1,10,5,131,85.9863945578231,7.33333333333333
24403,COLEGIO SIMON BOLIVAR,13112,1,-33.59529215,-70.6255541,650,1,10,6,131,95.1923076923077,79.0
24405,COLEGIO POLIVALENTE LOVAINA,13110,2,-33.56457979,-70.57971505,251,1,10,2,131,91.6388888888889,67.3333333333333
24405,COLEGIO POLIVALENTE LOVAINA,13110,2,-33.56457979,-70.57971505,251,1,10,5,131,92.49,82.125
24406,ESCUELA BASICA PARTICULAR KIND`S SCHOOL,13119,2,-33.49638757,-70.76061633,185,1,10,2,131,87.2616279069767,64.1428571428571
24407,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,13107,2,-33.36333642999999,-70.63164131,830,1,10,2,131,87.8669201520913,64.5
24407,COLEGIO SANTA TERESA DE JESUS DE LOS ANDES,13107,2,-33.36333642999999,-70.63164131,830,1,10,5,131,90.0985915492958,64.8333333333333
24409,COLEGIO SAN NICOLAS DE MYRA,13114,3,-33.392794,-70.50451,573,1,110,2,131,95.9125,80.0
24410,COLEGIO SANTA MARIA DE LA CORDILLERA,13201,2,-33.58031925,-70.5879427,1225,1,10,2,132,88.1448663853727,61.5
24410,COLEGIO SANTA MARIA DE LA CORDILLERA,13201,2,-33.58031925,-70.5879427,1225,1,10,5,132,89.6845070422535,89.0
24412,COLEGIO FINLANDIA,13124,5,-33.44716621,-70.75857165,400,1,10,2,131,77.9512893982808,25.1666666666667
24420,ESCUELA BASICA COLEGIO VILLA LOGRONO,13501,2,-33.68047609,-71.21885711,333,1,10,2,135,85.4825174825175,52.7777777777778
24423,COLEGIO SAN JUAN DIEGO,13127,2,-33.38217153,-70.64286727,1045,1,10,2,131,91.5132890365448,80.75
24423,COLEGIO SAN JUAN DIEGO,13127,2,-33.38217153,-70.64286727,1045,1,10,5,131,92.5841924398625,81.6666666666667
24424,COLEGIO PARTICULAR LA UNION,13124,2,-33.42850226,-70.75750255,379,1,10,2,131,93.8870431893688,92.5
24426,ESCUELA PARTICULAR PHILIPPE COUSTEAU,13110,2,-33.55338458,-70.5913434,596,1,10,2,131,90.0536912751678,76.5
24426,ESCUELA PARTICULAR PHILIPPE COUSTEAU,13110,2,-33.55338458,-70.5913434,596,1,10,5,131,89.8810408921933,56.0
24427,COLEGIO SAN VIATOR,13118,2,-33.50660595,-70.60169495,1210,1,10,2,131,89.3653032440056,77.0
24427,COLEGIO SAN VIATOR,13118,2,-33.50660595,-70.60169495,1210,1,10,5,131,89.969014084507,72.0
24428,ESCUELA BÁSICA PARTICULAR ARCÁNGEL DE MARÍA,13112,2,-33.62135834,-70.64250763,262,1,10,2,131,85.6285714285714,80.9583333333333
24431,COLEGIO HAYDN DE LA FLORIDA,13110,2,-33.51672263999999,-70.58483208,557,1,10,2,131,81.3877952755905,56.5
24438,COLEGIO MERRYLAND,13201,2,-33.56504836,-70.56708456,872,1,10,2,132,85.1045751633987,51.5
24438,COLEGIO MERRYLAND,13201,2,-33.56504836,-70.56708456,872,1,10,5,132,87.1290322580645,61.0
24443,LICEO MUNICIPAL CHILOE,13201,1,-33.62666945,-70.62355033,1009,1,10,2,132,84.6126543209877,75.9642857142857
24443,LICEO MUNICIPAL CHILOE,13201,1,-33.62666945,-70.62355033,1009,1,10,5,132,83.7391304347826,56.5294117647059
24444,LICEO INDUSTRIAL HARDWARE,13401,1,-33.59617345,-70.6867155,254,1,310,5,134,81.3571428571429,57.1333333333333
24444,LICEO INDUSTRIAL HARDWARE,13401,1,-33.59617345,-70.6867155,254,1,310,7,134,82.4117647058823,53.0
24445,LICEO MUNICIPAL EL ROBLE,13112,1,-33.56361519,-70.64955424,437,1,10,2,131,75.3643724696356,36.6875
24445,LICEO MUNICIPAL EL ROBLE,13112,1,-33.56361519,-70.64955424,437,1,10,3,131,59.2222222222222,14.875
24445,LICEO MUNICIPAL EL ROBLE,13112,1,-33.56361519,-70.64955424,437,1,10,6,131,58.2156862745098,18.6071428571429
24446,COMPLEJO EDUCACIONAL ERNESTO MULLER LOPEZ,13601,2,-33.66957269,-70.84983047,372,1,310,5,136,83.4,44.7142857142857
24446,COMPLEJO EDUCACIONAL ERNESTO MULLER LOPEZ,13601,2,-33.66957269,-70.84983047,372,1,310,7,136,82.6923076923077,43.75
24446,COMPLEJO EDUCACIONAL ERNESTO MULLER LOPEZ,13601,2,-33.66957269,-70.84983047,372,1,310,7,136,87.7088607594937,74.75
24448,COLEGIO ARTISTICO EL SALVADOR ANEXO,13110,2,-33.56083558,-70.5674955,435,1,10,2,131,87.6991869918699,89.0
24448,COLEGIO ARTISTICO EL SALVADOR ANEXO,13110,2,-33.56083558,-70.5674955,435,1,10,5,131,89.0916030534351,76.3333333333333
24459,COLEGIO BETANIA,13111,2,-33.5286767,-70.63507527,205,1,110,2,131,55.3103448275862,37.0416666666667
24459,COLEGIO BETANIA,13111,2,-33.5286767,-70.63507527,205,1,110,6,131,56.0462427745665,21.9824561403509
24473,COLEGIO TEC.HOTELERIA Y GASTRONOMIA ACHIGA CO,13114,2,-33.421473,-70.558532,495,1,610,7,131,80.7852760736196,59.3333333333333
24482,LICEO POLITECNICO PARTICULAR ANDES,13128,2,-33.40846399,-70.69571811,1403,1,310,5,131,90.3305322128852,72.9090909090909
24482,LICEO POLITECNICO PARTICULAR ANDES,13128,2,-33.40846399,-70.69571811,1403,1,310,7,131,90.3688888888889,78.0714285714286
24486,COLEGIO POLIVALENTE SAN RAFAEL,13115,2,-33.35082404,-70.50700886,824,1,10,2,131,91.2439516129032,87.75
24486,COLEGIO POLIVALENTE SAN RAFAEL,13115,2,-33.35082404,-70.50700886,824,1,10,5,131,91.8963730569948,89.9230769230769
24489,ESC. PART.BASICA SAINT PHILLIP OF NERY 2,13116,2,-33.53281649,-70.69372619,257,1,10,2,131,79.9087301587302,54.9090909090909
24496,COLEGIO COMERCIAL DE PENAFLOR,13605,2,-33.61144106999999,-70.89500406,332,1,310,5,136,84.1702127659574,42.3333333333333
24496,COLEGIO COMERCIAL DE PENAFLOR,13605,2,-33.61144106999999,-70.89500406,332,1,310,7,136,83.6881720430108,40.0
24498,COLEGIO SAN JOAQUIN,13128,2,-33.39991112,-70.72908621,589,1,10,2,131,89.5192878338279,89.5
24498,COLEGIO SAN JOAQUIN,13128,2,-33.39991112,-70.72908621,589,1,10,5,131,87.2242424242424,79.5
24508,ANEXO ESCUELA BASICA SAN JAVIER,13112,2,-33.61517778999999,-70.63084459,228,1,10,2,131,90.8701923076923,68.4
24520,ESC. BAS.MUNICIPAL MERCEDES FONTECILLA,13125,1,-33.36530653,-70.70479879,761,1,10,2,131,80.7315716272601,25.6666666666667
24617,ESCUELA BÁSICA N°62  SANTA JULIA,13501,3,-33.684118,-71.2084,36,1,10,2,135,100.0,100.0
24622,MIGUEL DE CERVANTES Y SAAVEDRA ANEXO A-8,13101,1,-33.44308998999999,-70.67090523,1660,1,10,2,131,84.2098859315589,67.08
24623,ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO,13128,2,-33.40939,-70.737854,1990,1,10,2,131,86.9992887624467,73.8085106382979
24623,ESCUELA JORGE ALESSANDRI RODRIGUEZ ANEXO,13128,2,-33.40939,-70.737854,1990,1,10,5,131,88.6666666666667,72.5333333333333
24624,COLEGIO TABOR Y NAZARETH,13115,3,-33.324935,-70.54153,1967,1,10,2,131,94.6594684385382,84.2
24624,COLEGIO TABOR Y NAZARETH,13115,3,-33.324935,-70.54153,1967,1,10,5,131,93.4902723735409,96.0
24625,COLEGIO SAN CRISTOBAL COLLEGE,13130,3,-33.49538538,-70.65242337,353,1,10,2,131,91.0964912280702,89.0
24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,13119,2,-33.50159819,-70.75715676,1800,1,110,2,131,93.3661290322581,89.75
24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,13119,2,-33.50159819,-70.75715676,1800,1,110,5,131,87.3477088948787,78.2777777777778
24626,COMPLEJO EDUCACIONAL ALBERTO WIDMER,13119,2,-33.50159819,-70.75715676,1800,1,110,7,131,86.0402843601896,82.5
24627,COLEGIO ETIEVAN,13113,3,-33.441515,-70.52888,279,1,10,2,131,93.4913294797688,84.0
24638,LICEO MIGUEL DE CERVANTES Y SAAVEDRA,13101,1,-33.44318449,-70.67156763,465,1,310,5,131,89.7260869565217,72.4285714285714
24642,COLEGIO ALEMAN DE SANTIAGO ANEXO,13132,3,-33.396079,-70.569628,962,1,110,2,131,96.1181911613566,82.5
24652,ESCUELA AGROECOLOGICA DE PIRQUE,13202,2,-33.64398854,-70.59553912,334,1,710,7,132,88.5232558139535,68.4615384615385
24657,COLEGIO CRISTIANO BETHEL II,13105,2,-33.56871722999999,-70.67110059,339,1,10,2,131,88.0387323943662,82.5
24671,COLEGIO LA ABADIA,13113,3,-33.43419399999999,-70.54344,356,1,110,2,131,94.029304029304,78.4
24684,ESCUELA PARTICULAR QUILLAHUE,13110,2,-33.54746643,-70.57987103,264,1,10,2,131,88.9695431472081,69.4
24685,COLEGIO PIAMARTA,13106,2,-33.47170655,-70.72551617,3308,1,10,2,131,79.4071428571429,65.0
24685,COLEGIO PIAMARTA,13106,2,-33.47170655,-70.72551617,3308,1,10,5,131,77.590618336887,9.5
24685,COLEGIO PIAMARTA,13106,2,-33.47170655,-70.72551617,3308,1,10,7,131,71.8641975308642,11.0
24685,COLEGIO PIAMARTA,13106,2,-33.47170655,-70.72551617,3308,1,10,7,131,78.7264957264957,40.5
24686,LICEO POLIVALENTE SANTIAGO DE COMPOSTELA,13401,2,-33.58678788,-70.69973083,614,1,310,5,134,78.8864353312303,46.75
24686,LICEO POLIVALENTE SANTIAGO DE COMPOSTELA,13401,2,-33.58678788,-70.69973083,614,1,310,7,134,77.28,65.5
24689,CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA,13112,2,-33.59745357,-70.62707899,435,1,10,2,131,89.0063492063492,65.9230769230769
24689,CTRO.EDUC.CATOLICO DIDASCALIO STA. MARIA,13112,2,-33.59745357,-70.62707899,435,1,10,5,131,91.265306122449,84.75
24690,COLEGIO SANTIAGO EVANGELISTA,13113,3,-33.450452,-70.56528,298,1,10,2,131,92.9479166666667,81.5
24690,COLEGIO SANTIAGO EVANGELISTA,13113,3,-33.450452,-70.56528,298,1,10,5,131,92.2183908045977,87.0
24699,COLEGIO MAITENES,13501,3,-33.65852,-71.22885,436,1,10,2,135,91.2334801762115,85.0
24700,CENTRO EDUC.ADULTOS AMERICO VESPUCIO,13122,2,-33.46802499999999,-70.56443,102,1,363,6,131,68.136,33.7446808510638
24714,COLEGIO SANTO TOMAS,13112,2,-33.55929282,-70.62792249,470,1,10,2,131,81.6129032258064,80.5
24714,COLEGIO SANTO TOMAS,13112,2,-33.55929282,-70.62792249,470,1,10,5,131,82.6615384615385,93.0
24717,LICEO BICENTENARIO NUESTRA SEÑORA DE GUADALUPE,13111,2,-33.55564982,-70.61818898,952,1,10,2,131,87.6714975845411,75.4
24718,COLEGIO HUELQUEN MONTESSORI,13115,3,-33.351308,-70.5048,235,1,110,2,131,91.0,72.5
24719,COLEGIO BUIN,13402,3,-33.741166,-70.74125,407,1,10,2,134,89.7477477477478,62.0
24721,COLEGIO LEONARDO DA VINCI DE LAS CONDES,13114,1,-33.40009209,-70.56431651,479,1,10,2,131,91.2509225092251,78.6666666666667
24721,COLEGIO LEONARDO DA VINCI DE LAS CONDES,13114,1,-33.40009209,-70.56431651,479,1,10,5,131,90.8661971830986,84.0
24730,COLEGIO ADVENTISTA SANTIAGO PONIENTE,13117,2,-33.45175033999999,-70.7109297,536,1,10,2,131,86.0911949685535,1.0
24730,COLEGIO ADVENTISTA SANTIAGO PONIENTE,13117,2,-33.45175033999999,-70.7109297,536,1,10,5,131,87.7960526315789,77.0
24733,COLEGIO SAN ANDRES DE COLINA,13301,2,-33.20398456,-70.68042496,1939,1,10,2,133,87.9461966604824,56.7391304347826
24733,COLEGIO SAN ANDRES DE COLINA,13301,2,-33.20398456,-70.68042496,1939,1,10,5,133,89.5857461024499,79.1904761904762
