RBD,MRUN,COD_JOR,PROM_GRAL,SIT_FIN_R
399,21419646,3,4.6,P
399,23246954,3,5.0,P
399,23583652,3,5.7,P
399,23624700,3,4.3,R
399,25147690,3,4.9,P
399,25467266,3,5.9,P
399,26332387,3,5.0,P
399,26537163,3,5.0,P
399,26935533,3,0.0,T
399,129384,3,0.0,T
399,2330809,3,0.0,T
399,3261315,3,5.0,P
399,3802110,3,6.5,P
399,4196608,3,5.9,P
399,4966665,3,0.0,Y
399,5066676,3,0.0,T
399,5757821,3,4.4,P
399,6663344,3,5.2,P
399,7449399,3,6.0,P
399,9870615,3,3.5,R
399,10916513,3,5.6,P
399,13761785,3,0.0,Y
399,15311101,3,5.3,P
399,15507016,3,2.9,R
399,16136156,3,4.9,P
399,16566639,3,0.0,T
399,17184594,3,4.4,P
399,17560326,3,5.0,P
399,18025469,3,6.7,P
399,18462189,3,5.1,P
399,19057136,3,3.3,R
399,19451792,3,5.8,P
399,25595776,3,5.2,P
399,25846737,3,5.6,P
399,26374984,3,5.7,P
399,26461621,3,4.8,P
399,26577728,3,2.0,R
399,26948953,3,0.0,Y
399,26987205,3,4.7,P
399,2927048,3,5.1,P
399,4046004,3,5.7,P
399,6289922,3,6.0,P
399,6310703,3,0.0,T
399,6989945,3,5.4,P
399,9837941,3,5.3,P
399,12762222,3,6.0,P
399,13120183,3,5.4,P
399,13462080,3,6.4,P
399,14343944,3,6.5,P
399,15272967,3,4.6,P
399,17594389,3,6.2,P
399,19237984,3,4.1,R
399,19910781,3,6.8,P
399,21990009,3,5.2,P
399,22297821,3,5.2,P
399,22316617,3,2.3,R
399,23883548,3,0.0,T
399,24341246,3,6.3,P
399,25643278,3,5.9,P
399,25644062,3,6.6,P
399,26327805,3,5.5,P
399,26610444,3,2.7,R
399,26935533,3,5.8,P
399,26948483,3,5.9,P
399,19687,3,5.6,P
399,3087161,3,6.0,P
399,5381149,3,6.1,P
399,6069926,3,5.1,P
399,6657236,3,6.1,P
399,6764764,3,5.3,P
399,7199879,3,0.0,Y
399,7268687,3,4.7,P
399,7484395,3,5.1,P
399,9120914,3,5.5,P
399,9751846,3,5.1,P
399,10471396,3,2.0,R
399,10629204,3,5.0,P
399,12082610,3,5.6,P
399,12968211,3,4.6,P
399,15041589,3,4.6,R
399,17150694,3,5.5,P
399,17760968,3,5.7,P
399,17997951,3,5.4,P
399,18139598,3,5.7,P
399,18275737,3,4.9,P
399,19903742,3,6.2,P
399,20334809,3,6.8,P
399,21344379,3,5.8,P
399,21525335,3,6.4,P
399,24349186,3,6.4,P
399,24407659,3,5.1,P
399,24606768,3,5.0,P
399,24742460,3,0.0,T
399,24817773,3,6.0,P
399,25079446,3,5.2,P
399,25472397,3,5.3,P
399,25509929,3,5.2,P
399,25562411,3,6.4,P
399,26247314,3,6.1,P
399,26265165,3,6.0,P
399,158163,3,5.1,P
399,913032,3,4.9,P
399,980184,3,4.2,R
399,2071308,3,0.0,Y
399,3221838,3,5.6,P
399,3541753,3,6.0,P
399,3787466,3,5.1,P
399,4072074,3,4.7,P
399,4796313,3,5.3,P
399,5822451,3,5.3,P
399,6138746,3,4.6,P
399,6479790,3,5.2,P
399,7927273,3,5.6,P
399,8003290,3,4.2,R
399,8696986,3,4.8,P
399,9900668,3,3.7,R
399,10072409,3,5.2,P
399,11428687,3,5.7,P
399,11766344,3,0.0,T
399,12283658,3,5.4,P
399,12545834,3,6.1,P
399,14167064,3,4.9,P
399,14175000,3,5.7,P
399,14754978,3,5.0,P
399,15809629,3,4.6,P
399,15884899,3,4.2,R
399,16264174,3,5.0,P
399,16520158,3,5.1,P
399,17034155,3,5.7,P
399,18466929,3,5.5,P
399,19574539,3,4.2,R
399,21060889,3,5.7,P
399,22756554,3,6.1,P
399,22918443,3,5.3,P
399,23575491,3,4.7,P
399,26270201,3,4.5,P
399,26297869,3,3.6,R
399,26323586,3,4.6,P
399,27085774,3,5.7,P
399,992514,3,4.9,P
399,1711344,3,5.4,P
399,2695875,3,6.4,P
399,3700612,3,5.3,P
399,4480938,3,5.0,P
399,4621295,3,5.1,P
399,5308937,3,5.1,P
399,5659348,3,0.0,Y
399,5805159,3,0.0,T
399,6448480,3,4.4,P
399,6878992,3,5.5,P
399,7028161,3,5.9,P
399,7475299,3,0.0,Y
399,8200202,3,5.1,P
399,8284880,3,5.3,P
399,9495857,3,5.3,P
399,9761456,3,6.2,P
399,11908081,3,3.9,R
399,13492825,3,5.8,P
399,13600828,3,6.3,P
399,14524369,3,6.2,P
399,14822285,3,5.2,P
399,15617133,3,6.0,P
399,16020061,3,5.3,P
399,16095381,3,5.2,P
399,16191854,3,6.7,P
399,16977138,3,5.3,P
399,17304062,3,6.0,P
399,19811024,3,4.3,R
399,21968552,3,5.0,P
399,22047499,3,5.4,P
399,22718043,3,5.4,P
399,22799506,3,5.6,P
399,23605748,3,5.2,P
399,25765374,3,6.5,P
399,25795179,3,2.7,R
399,25804045,3,0.0,Y
399,25846590,3,6.1,P
399,26460227,3,5.4,P
399,26926627,3,5.4,P
399,26983167,3,0.0,T
399,94877,3,5.7,P
399,767275,3,5.3,P
399,1326757,3,5.0,P
399,1330384,3,5.7,P
399,2534045,3,5.5,P
399,3484820,3,5.4,P
399,4122018,3,5.4,P
399,5254997,3,0.0,T
399,5396684,3,5.0,P
399,5487063,3,5.8,P
399,5643810,3,5.6,P
399,6823755,3,5.3,P
399,7868004,3,0.0,T
399,8761240,3,5.3,P
399,9117186,3,5.2,P
399,9323016,3,5.1,P
399,9487113,3,5.9,P
399,10429700,3,4.6,P
399,10930243,3,5.2,P
399,11952719,3,5.5,P
399,12851166,3,5.9,P
399,12978744,3,5.4,P
399,14003636,3,6.1,P
399,14366417,3,4.9,P
399,14402713,3,5.2,P
399,16046467,3,5.5,P
399,16055791,3,5.2,P
399,16138223,3,5.2,P
399,17033887,3,0.0,T
399,18002967,3,6.1,P
399,19394834,3,5.6,P
399,19997628,3,4.9,P
399,21539735,3,5.3,P
399,21995317,3,5.0,P
399,23989610,3,5.7,P
399,300137,3,0.0,T
399,2238498,3,5.2,P
399,2938390,3,5.0,P
399,3265122,3,6.0,P
399,3398600,3,5.4,P
399,3563126,3,5.1,P
399,3878401,3,5.6,P
399,4715172,3,6.3,P
399,5254997,3,5.5,P
399,5792595,3,5.4,P
399,7603404,3,5.4,P
399,9385480,3,5.3,P
399,10802497,3,5.0,P
399,10948797,3,0.0,T
399,11465604,3,5.2,P
399,11911904,3,4.9,P
399,11933968,3,5.3,P
399,12309076,3,5.1,P
399,13851672,3,5.8,P
399,14419627,3,4.8,P
399,15125886,3,6.1,P
399,16878320,3,5.3,P
399,16949425,3,0.0,Y
399,18601746,3,5.5,P
399,19572304,3,0.0,T
399,22738579,3,4.7,P
399,23775577,3,3.7,R
399,24171256,3,6.0,P
399,25479135,3,0.0,T
399,25643574,3,5.6,P
399,26926970,3,5.7,P
399,591797,3,5.2,P
399,746146,3,5.1,P
399,919666,3,5.6,P
399,1191232,3,5.0,P
399,2645407,3,0.0,T
399,2737004,3,4.8,P
399,3612311,3,0.0,T
399,3923508,3,6.2,P
399,5104979,3,0.0,Y
399,5332096,3,6.0,P
399,5635319,3,6.1,P
399,6236803,3,5.9,P
399,6823755,3,0.0,T
399,7808310,3,4.5,P
399,8712859,3,5.8,P
399,8967465,3,5.3,P
399,9791285,3,6.4,P
399,12606579,3,4.8,P
399,13516473,3,5.1,P
399,14494272,3,5.0,P
399,14587679,3,0.0,T
399,14768694,3,5.7,P
399,16296933,3,5.7,P
399,17990472,3,5.9,P
399,18037881,3,2.5,R
399,18944616,3,5.3,P
399,20202960,3,5.4,P
399,20888412,3,5.2,P
399,21134564,3,5.9,P
399,22908255,3,5.3,P
399,23003735,3,6.1,P
399,24159113,3,5.8,P
399,24256856,3,5.4,P
399,24737592,3,0.0,T
399,25640225,3,5.2,P
399,25764465,3,5.6,P
399,26111347,3,0.0,T
399,26557250,3,5.7,P
399,26604390,3,4.6,P
399,446419,3,5.0,P
399,814724,3,5.3,P
399,1902066,3,4.9,P
399,2503847,3,4.7,P
399,3161183,3,5.1,P
399,3235615,3,5.5,P
399,4046846,3,5.6,P
399,4183221,3,5.1,P
399,6001025,3,5.9,P
399,6018074,3,5.1,P
399,7188339,3,5.0,P
399,7933587,3,5.5,P
399,9518818,3,5.8,P
399,13059032,3,5.5,P
399,14544857,3,5.1,P
399,15299088,3,5.3,P
399,15533487,3,4.9,P
399,16624394,3,4.7,P
399,17179579,3,5.3,P
399,17625343,3,4.9,P
399,18118129,3,5.3,P
399,19720598,3,4.9,P
399,20031122,3,5.0,P
399,20567549,3,6.2,P
399,21114054,3,5.0,P
399,22165878,3,5.4,P
399,22743617,3,5.1,P
399,22824503,3,5.4,P
399,25133382,3,6.9,P
399,25471598,3,6.6,P
399,25638386,3,5.5,P
399,25768320,3,6.0,P
399,1182175,3,5.2,P
399,2064046,3,5.9,P
399,5136229,3,5.8,P
399,6376439,3,4.7,P
399,7520974,3,5.7,P
399,8538652,3,5.3,P
399,9428346,3,6.1,P
399,13798541,3,5.5,P
399,18353051,3,4.9,P
399,18795119,3,5.0,P
399,19055286,3,6.2,P
399,21580241,3,5.1,P
399,24757441,3,6.2,P
399,25640818,3,6.4,P
399,25963071,3,6.1,P
399,88534,3,4.7,P
399,1117552,3,6.2,P
399,2042987,3,5.3,P
399,4074057,3,5.5,P
399,5202174,3,5.9,P
399,7184891,3,5.1,P
399,7413432,3,5.2,P
399,7705434,3,5.8,P
399,8937144,3,6.3,P
399,8981385,3,5.2,P
399,9735826,3,5.0,P
399,9851588,3,5.1,P
399,10473730,3,5.1,P
399,11064022,3,6.3,P
399,11949578,3,6.2,P
399,15980941,3,5.3,P
399,16074872,3,5.2,P
399,17864587,3,5.7,P
399,18146571,3,5.4,P
399,18671516,3,5.1,P
399,19777453,3,5.1,P
399,20698316,3,6.1,P
399,20951862,3,5.2,P
399,23983428,3,5.4,P
399,24847548,3,6.2,P
399,25963413,3,4.9,P
399,26547206,3,6.1,P
399,27074027,3,5.5,P
399,681806,3,6.1,P
399,1421414,3,5.5,P
399,2645407,3,5.8,P
399,2652477,3,5.9,P
399,2962566,3,4.2,R
399,3484501,3,6.0,P
399,3835876,3,5.4,P
399,4020447,3,5.2,P
399,6978520,3,5.4,P
399,7088918,3,5.7,P
399,7350347,3,5.5,P
399,8703432,3,6.3,P
399,9308846,3,5.6,P
399,9402271,3,5.3,P
399,11306522,3,6.0,P
399,13748933,3,5.4,P
399,14776654,3,6.1,P
399,15113429,3,5.6,P
399,17978870,3,5.6,P
399,18852211,3,5.7,P
399,19688595,3,6.5,P
399,21009243,3,4.3,R
399,21532210,3,5.4,P
399,21920414,3,5.6,P
399,22653783,3,5.8,P
399,22783908,3,6.0,P
399,23356050,3,6.3,P
399,24021799,3,5.9,P
399,24192620,3,6.3,P
399,24475456,3,2.8,R
399,25130840,3,6.4,P
399,25133674,3,6.1,P
399,25561835,3,6.0,P
399,25804378,3,5.9,P
399,26127433,3,6.3,P
399,27094523,3,6.2,P
399,4339423,3,6.4,P
399,4674732,3,5.1,P
399,5187970,3,5.2,P
399,7129513,3,5.9,P
399,8438877,3,0.0,T
399,9892549,3,6.0,P
399,11495071,3,5.6,P
399,11776637,3,4.8,P
399,12455273,3,5.0,P
399,15759108,3,5.0,P
399,16081212,3,5.7,P
399,17107947,3,5.7,P
399,19142550,3,5.6,P
399,20626570,3,4.7,P
399,20755217,3,5.3,P
399,21125272,3,0.0,T
399,21737671,3,4.4,P
399,21998417,3,5.2,P
399,22367709,3,5.3,P
399,23329199,3,4.7,P
399,24902191,3,5.4,P
399,25479135,3,5.0,P
399,25557860,3,5.2,P
399,25600432,3,5.5,P
399,26966596,3,4.9,P
399,26980095,3,5.2,P
399,84777,3,5.8,P
399,1264222,3,5.9,P
399,1279985,3,6.5,P
399,2645703,3,5.9,P
399,2869924,3,6.1,P
399,3268805,3,6.7,P
399,4081072,3,5.5,P
399,4225469,3,5.1,P
399,7418205,3,5.7,P
399,7429995,3,5.7,P
399,7515836,3,5.9,P
399,7825948,3,6.1,P
399,10105608,3,5.8,P
399,10403855,3,6.0,P
399,10699290,3,6.1,P
399,10732227,3,5.7,P
399,10775537,3,5.7,P
399,10841731,3,5.1,P
399,11726988,3,5.5,P
399,13021911,3,6.0,P
399,15597128,3,6.2,P
399,18843611,3,6.2,P
399,19708700,3,6.1,P
399,21434770,3,5.8,P
399,21598804,3,5.9,P
399,21715716,3,5.1,P
399,22567581,3,6.2,P
399,23046081,3,5.6,P
399,23097891,3,5.2,P
399,23295511,3,5.2,P
399,25642541,3,5.2,P
399,478625,3,6.3,P
399,1215369,3,6.5,P
399,1827086,3,5.3,P
399,5181616,3,5.8,P
399,5884876,3,5.4,P
399,6436169,3,6.5,P
399,7176919,3,5.7,P
399,7940972,3,5.6,P
399,9489463,3,6.6,P
399,9999229,3,0.0,Y
399,12778033,3,6.3,P
399,13908751,3,5.5,P
399,14521262,3,5.0,P
399,17063361,3,6.5,P
399,17117264,3,5.3,P
399,20474640,3,5.3,P
399,20815784,3,6.9,P
399,23333836,3,5.4,P
399,23352633,3,6.3,P
399,23421074,3,5.6,P
399,25479043,3,3.9,R
399,25787966,3,5.6,P
399,25791005,3,6.2,P
399,25971424,3,5.9,P
399,25972048,3,7.0,P
399,26549574,3,5.8,P
400,1198653,3,5.2,P
400,2958133,3,4.0,R
400,3697770,3,4.3,P
400,3911507,3,6.7,P
400,6117015,3,5.3,P
400,7077600,3,6.0,P
400,7695868,3,5.2,P
400,7725844,3,5.4,P
400,8360326,3,7.0,P
400,9450244,3,6.4,P
400,9526400,3,5.0,P
400,10367050,3,6.8,P
400,10414154,3,4.9,P
400,12150720,3,5.2,P
400,12292538,3,4.0,R
400,12661636,3,5.3,P
400,14493790,3,5.8,P
400,15131080,3,4.7,P
400,16935212,3,5.6,P
400,17509391,3,0.0,T
400,18471382,3,5.2,P
400,19225544,3,6.8,P
400,20083553,3,4.5,P
400,20213100,3,5.5,P
400,20523615,3,5.5,P
400,20708436,3,6.0,P
400,21874371,3,5.0,P
400,21947629,3,5.0,P
400,23698266,3,5.5,P
400,23712784,3,4.6,P
400,24178176,3,3.9,R
400,24326595,3,4.5,P
400,1652538,3,5.4,P
400,2259274,3,0.0,T
400,2800965,3,5.5,P
400,2975698,3,5.6,P
400,3026335,3,6.7,P
400,3439272,3,6.3,P
400,3987699,3,5.1,P
400,5324046,3,6.3,P
400,7121111,3,6.3,P
400,8779192,3,6.1,P
400,9227031,3,6.5,P
400,9489028,3,5.8,P
400,9667804,3,6.8,P
400,10614910,3,6.0,P
400,11744022,3,5.3,P
400,12671363,3,5.7,P
400,12796083,3,5.6,P
400,12876989,3,5.9,P
400,13356906,3,6.3,P
400,14836515,3,6.3,P
400,15502857,3,5.2,P
400,16139469,3,6.3,P
400,16965339,3,5.8,P
400,19757317,3,5.8,P
400,20857720,3,6.8,P
400,21307854,3,6.0,P
400,21910704,3,5.9,P
400,23459129,3,6.6,P
400,24209558,3,6.6,P
400,24286742,3,6.6,P
400,24317410,3,5.7,P
400,24591606,3,6.0,P
400,1920157,3,4.8,P
400,2455624,3,5.8,P
400,3821212,3,6.4,P
400,3952966,3,5.4,P
400,4668963,3,0.0,T
400,5595329,3,0.0,T
400,5859716,3,6.3,P
400,9001066,3,6.5,P
400,9851219,3,4.1,R
400,9969050,3,6.9,P
400,10192783,3,6.6,P
400,10197337,3,5.8,P
400,12149335,3,5.0,P
400,12951969,3,5.8,P
400,13001387,3,6.3,P
400,13519806,3,5.3,P
400,14648834,3,6.4,P
400,16091778,3,6.4,P
400,16807342,3,5.1,P
400,18244368,3,6.8,P
400,18310828,3,6.5,P
400,19567539,3,6.8,P
400,20498650,3,5.8,P
400,20515749,3,6.1,P
400,20775309,3,5.8,P
400,22257598,3,6.5,P
400,24625308,3,6.2,P
400,24659431,3,6.2,P
400,24659721,3,6.5,P
400,24904794,3,5.7,P
400,25550503,3,6.6,P
400,25712589,3,6.1,P
400,678172,3,4.3,R
400,838466,3,5.1,P
400,3662832,3,5.8,P
400,3703145,3,6.6,P
400,4028872,3,6.0,P
400,4088294,3,5.3,P
400,5072659,3,5.6,P
400,6190773,3,6.3,P
400,6310703,3,5.7,P
400,6420624,3,5.6,P
400,7198950,3,5.6,P
400,8759227,3,4.9,P
400,10520553,3,5.7,P
400,12700709,3,4.7,P
400,12881360,3,5.7,P
400,12948049,3,6.3,P
400,13154442,3,5.7,P
400,13171352,3,6.4,P
400,14035085,3,6.2,P
400,14336471,3,5.2,P
400,14371549,3,5.5,P
400,14968661,3,5.4,P
400,16280773,3,6.0,P
400,18109969,3,6.7,P
400,19184821,3,6.1,P
400,19415645,3,5.9,P
400,19570989,3,5.3,P
400,21100751,3,6.3,P
400,22625771,3,4.8,P
400,22995760,3,5.8,P
400,23213744,3,5.6,P
400,24873682,3,5.6,P
400,25974313,3,4.4,P
400,26537981,3,5.5,P
400,38139,3,5.5,P
400,1728951,3,5.7,P
400,2661550,3,5.8,P
400,2833234,3,6.5,P
400,3076457,3,4.8,P
400,4135043,3,4.2,R
400,4594539,3,6.5,P
400,5724263,3,4.8,P
400,6189643,3,6.0,P
400,6983144,3,5.5,P
400,8248080,3,5.6,P
400,9229424,3,4.5,P
400,10746782,3,6.5,P
400,13235269,3,4.7,P
400,15208689,3,4.4,R
400,15641879,3,5.3,P
400,16032988,3,5.8,P
400,16447096,3,5.0,P
400,16874482,3,6.2,P
400,18589124,3,4.7,P
400,18703640,3,5.9,P
400,19002937,3,5.8,P
400,20265814,3,6.8,P
400,20657216,3,6.6,P
400,21026137,3,6.1,P
400,21098898,3,6.3,P
400,21510947,3,6.4,P
400,22038756,3,6.2,P
400,22137228,3,5.8,P
400,22667333,3,5.5,P
400,25972035,3,5.4,P
400,912921,3,5.7,P
400,1138074,3,4.6,P
400,3066702,3,5.2,P
400,5023268,3,5.9,P
400,5447439,3,6.1,P
400,5577164,3,6.8,P
400,6246370,3,6.5,P
400,8072685,3,5.0,P
400,9173835,3,5.1,P
400,9712541,3,6.8,P
400,11036634,3,5.4,P
400,11478453,3,5.4,P
400,11743902,3,6.0,P
400,11945684,3,6.4,P
400,12291264,3,6.2,P
400,13968537,3,0.0,T
400,16883047,3,6.9,P
400,17028578,3,6.0,P
400,17195514,3,6.8,P
400,17296308,3,5.7,P
400,17357035,3,5.6,P
400,17881507,3,6.4,P
400,19457429,3,6.4,P
400,19737535,3,6.5,P
400,20946941,3,6.3,P
400,20962078,3,5.8,P
400,21695029,3,7.0,P
400,21781079,3,6.7,P
400,22447574,3,6.5,P
400,22646843,3,5.9,P
400,24057821,3,4.9,P
400,25477049,3,6.4,P
400,486390,3,5.4,P
400,672967,3,6.6,P
400,1955769,3,5.8,P
400,2712550,3,6.4,P
400,3273917,3,6.0,P
400,3821336,3,5.5,P
400,4289185,3,6.1,P
400,6163735,3,5.9,P
400,6518453,3,5.4,P
400,6850487,3,5.8,P
400,7582153,3,5.6,P
400,11365956,3,5.9,P
400,12686730,3,5.8,P
400,13110473,3,6.2,P
400,13651486,3,6.1,P
400,14457215,3,5.1,P
400,14933316,3,6.4,P
400,15253861,3,5.9,P
400,16168458,3,5.8,P
400,18293852,3,6.7,P
400,18355176,3,6.4,P
400,19285911,3,5.0,P
400,20580962,3,5.9,P
400,20650336,3,5.7,P
400,20785215,3,6.7,P
400,20957804,3,6.1,P
400,20983056,3,5.8,P
400,21102402,3,6.1,P
400,21609317,3,5.6,P
400,21626390,3,6.0,P
400,22228484,3,5.9,P
400,22857403,3,5.7,P
400,23617088,3,6.1,P
400,927787,3,6.4,P
400,1257812,3,6.2,P
400,2783439,3,6.7,P
400,3235144,3,6.2,P
400,3499896,3,5.6,P
400,4163872,3,6.5,P
400,4452162,3,5.2,P
400,4550501,3,5.2,P
400,5138154,3,4.9,P
400,5916123,3,6.1,P
400,6857144,3,5.1,P
400,7168603,3,4.8,P
400,7328258,3,3.6,R
400,7751910,3,4.8,P
400,9558034,3,4.9,P
400,11035024,3,5.3,P
400,11709516,3,6.4,P
400,16053041,3,6.5,P
400,17369892,3,6.7,P
400,17961706,3,5.8,P
400,18096234,3,5.4,P
400,18617615,3,6.2,P
400,19566287,3,6.1,P
400,19907963,3,5.6,P
400,20706164,3,5.0,P
400,21145703,3,5.6,P
400,22141709,3,5.0,P
400,22583804,3,6.5,P
400,23494960,3,0.0,T
400,23937428,3,6.2,P
400,24252423,3,6.2,P
400,24692536,3,5.5,P
400,24797078,3,6.3,P
400,25512951,3,6.2,P
400,25735647,3,6.4,P
400,26577543,3,5.3,P
400,772335,3,6.1,P
400,2231908,3,5.3,P
400,2475220,3,6.9,P
400,2999209,3,5.4,P
400,3043832,3,5.6,P
400,3894006,3,5.2,P
400,3982659,3,5.6,P
400,7328258,3,0.0,T
400,7885511,3,6.1,P
400,8061657,3,5.5,P
400,8179048,3,6.1,P
400,8815481,3,5.8,P
400,9387450,3,5.6,P
400,10436499,3,5.6,P
400,11600919,3,5.8,P
400,14512150,3,4.9,P
400,14865702,3,6.7,P
400,16427377,3,6.3,P
400,17348870,3,4.7,P
400,17378648,3,6.5,P
400,17740165,3,6.5,P
400,17875917,3,5.1,P
400,19572088,3,5.1,P
400,19799192,3,5.0,P
400,20280441,3,6.4,P
400,20360629,3,6.3,P
400,21664192,3,5.5,P
400,22036301,3,5.7,P
400,22480025,3,5.8,P
400,22894537,3,6.8,P
400,23649673,3,5.9,P
400,24517381,3,5.7,P
400,25460728,3,6.6,P
400,25561349,3,5.8,P
400,1951116,3,5.0,P
400,3550336,3,6.7,P
400,3644526,3,5.5,P
400,3676978,3,5.2,P
400,4190339,3,6.5,P
400,4248707,3,6.0,P
400,5693791,3,5.4,P
400,5792126,3,6.1,P
400,6417321,3,5.5,P
400,6423499,3,6.0,P
400,7490831,3,6.2,P
400,9920631,3,6.5,P
400,10827703,3,0.0,T
400,12811489,3,5.1,P
400,13538736,3,4.5,R
400,13832988,3,5.8,P
400,14840010,3,6.2,P
400,15266488,3,5.5,P
400,15356435,3,4.7,P
400,15811386,3,6.7,P
400,18321674,3,6.0,P
400,18486288,3,6.3,P
400,18779205,3,6.3,P
400,20063853,3,3.5,R
400,20598095,3,5.1,P
400,21571880,3,4.8,P
400,21778022,3,5.8,P
400,23265340,3,5.3,P
400,23556070,3,5.3,P
400,24991286,3,6.0,P
400,25134929,3,5.7,P
400,26260341,3,5.7,P
400,1027071,3,6.0,P
400,2144047,3,6.8,P
400,3254961,3,6.2,P
400,4410896,3,6.2,P
400,4827449,3,6.1,P
400,5696830,3,5.3,P
400,6355510,3,6.5,P
400,8426389,3,6.6,P
400,8527547,3,0.0,T
400,8704603,3,5.0,P
400,9071782,3,6.3,P
400,10087745,3,6.4,P
400,11291791,3,6.5,P
400,11533060,3,6.4,P
400,11919534,3,6.5,P
400,12711304,3,6.5,P
400,14025217,3,0.0,T
400,14841903,3,6.2,P
400,15776444,3,6.8,P
400,17751963,3,6.3,P
400,17815584,3,6.3,P
400,18514194,3,6.6,P
400,18526634,3,6.2,P
400,19166845,3,6.4,P
400,19271410,3,5.9,P
400,20191591,3,6.0,P
400,20786016,3,5.6,P
400,21976534,3,6.9,P
400,23844561,3,5.2,P
400,24359716,3,6.7,P
400,25809206,3,5.9,P
400,26954411,3,5.1,P
400,633984,3,6.4,P
400,692543,3,6.3,P
400,1445377,3,6.5,P
400,1593383,3,6.1,P
400,3070308,3,6.3,P
400,3522788,3,6.8,P
400,5175945,3,6.4,P
400,6455023,3,5.9,P
400,6787023,3,6.1,P
400,7083300,3,6.7,P
400,7259359,3,6.0,P
400,9047960,3,6.2,P
400,9924132,3,6.0,P
400,9933713,3,5.9,P
400,11148213,3,6.5,P
400,12524550,3,6.0,P
400,12659028,3,7.0,P
400,13181923,3,6.6,P
400,14408422,3,5.3,P
400,15863950,3,5.8,P
400,16890645,3,5.9,P
400,17348613,3,6.5,P
400,17567003,3,5.6,P
400,18694890,3,6.2,P
400,19652822,3,5.8,P
400,19745643,3,5.1,P
400,19863313,3,6.1,P
400,21910751,3,6.4,P
400,22902270,3,6.2,P
400,23786322,3,6.1,P
400,25974455,3,6.0,P
400,26937239,3,6.2,P
400,3517138,3,6.0,P
400,3743073,3,5.9,P
400,4648234,3,6.9,P
400,8499490,3,5.8,P
400,10753293,3,6.8,P
400,12956316,3,6.5,P
400,14199121,3,5.4,P
400,14331131,3,5.7,P
400,14389152,3,6.7,P
400,14805632,3,5.9,P
400,15025350,3,5.6,P
400,15298376,3,5.6,P
400,16059759,3,6.0,P
400,16505786,3,6.3,P
400,19008636,3,6.7,P
400,19138929,3,6.1,P
400,19742100,3,6.5,P
400,19784954,3,6.1,P
400,20257152,3,6.7,P
400,22510713,3,6.5,P
400,23215425,3,6.6,P
400,23658253,3,6.6,P
400,23754902,3,6.7,P
400,24510288,3,6.2,P
400,25131334,3,6.2,P
400,25464239,3,6.0,P
400,26936836,3,5.1,P
400,925335,3,5.7,P
400,1780543,3,6.7,P
400,5224050,3,6.8,P
400,5811063,3,6.1,P
400,6524977,3,5.4,P
400,8074361,3,5.4,P
400,9214944,3,6.2,P
400,9683485,3,6.5,P
400,10682152,3,6.0,P
400,10854799,3,5.4,P
400,11147578,3,5.9,P
400,11324213,3,6.5,P
400,12077499,3,5.4,P
400,14323929,3,6.1,P
400,14897578,3,6.1,P
400,15422319,3,5.5,P
400,16024217,3,6.0,P
400,17863773,3,6.2,P
400,17874945,3,6.1,P
400,18341625,3,6.5,P
400,18689114,3,6.5,P
400,19003672,3,5.4,P
400,19570392,3,6.2,P
400,19779263,3,5.1,P
400,20180088,3,6.5,P
400,20521754,3,5.4,P
400,21205383,3,5.2,P
400,23078726,3,5.2,P
400,23416646,3,6.3,P
400,24430714,3,5.5,P
400,24612478,3,6.1,P
400,25462583,3,5.0,P
400,2810033,3,6.6,P
400,4015675,3,6.6,P
400,4046425,3,6.5,P
400,4207159,3,6.8,P
400,4323460,3,6.9,P
400,6024569,3,5.1,P
400,6147222,3,6.3,P
400,7721322,3,6.4,P
400,8001998,3,5.0,P
400,8509546,3,6.2,P
400,9784697,3,6.3,P
400,10415270,3,6.7,P
400,10507241,3,6.2,P
400,11660014,3,6.5,P
400,11807800,3,6.6,P
400,12502570,3,5.7,P
400,12814681,3,5.2,P
400,13154325,3,5.9,P
400,14591174,3,6.0,P
400,18566456,3,6.0,P
400,18724375,3,6.3,P
400,18739770,3,6.6,P
400,19009360,3,6.6,P
400,19196328,3,6.5,P
400,20984236,3,6.4,P
400,23558732,3,0.0,T
400,24204332,3,6.0,P
400,24391405,3,4.5,P
400,25461648,3,5.6,P
400,25803951,3,5.2,P
400,1017322,3,6.2,P
400,2155401,3,5.5,P
400,3177265,3,6.6,P
400,3945673,3,6.2,P
400,4203162,3,5.5,P
400,7547288,3,5.9,P
400,8435444,3,5.7,P
400,9738652,3,6.5,P
400,9928366,3,6.7,P
400,10771893,3,5.7,P
400,11700137,3,6.1,P
400,11708475,3,6.2,P
400,11815484,3,6.4,P
400,12096754,3,6.5,P
400,12748511,3,5.7,P
400,13333971,3,6.2,P
400,13644250,3,6.2,P
400,15094256,3,6.7,P
400,16470929,3,5.6,P
400,17680643,3,6.8,P
400,19048802,3,6.3,P
400,19158396,3,6.4,P
400,22020905,3,6.4,P
400,22507353,3,6.5,P
400,23044194,3,6.1,P
400,24250383,3,6.4,P
400,24296185,3,6.7,P
400,24469485,3,5.0,P
400,25977635,3,6.7,P
400,113175,3,5.5,P
400,1281621,3,6.2,P
400,1641722,3,6.2,P
400,1797527,3,6.7,P
400,1894328,3,0.0,T
400,2677315,3,6.5,P
400,2925855,3,5.7,P
400,3619717,3,5.7,P
400,4838487,3,6.3,P
