stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PD452,,PD452-Parada / Plaza Los Guindos,-33.4537677955448,-70.5755571268605,,0
PD313,,PD313-Parada 2 / (M) Villa Frei,-33.4545135988833,-70.5809729307998,,0
PD314,,PD314-Avenida Irarrázaval / Esq. Ortúzar,-33.4548923483227,-70.583881999863,,0
PD315,,PD315-Avenida Irarrázaval / Esq. Agustín Vigorena,-33.4554073112659,-70.5864950000202,,0
PD316,,PD316-Avenida Irarrázaval / Esq. Pedro Torres,-33.4553742676113,-70.5894969999672,,0
PD317,,PD317-Parada / Plaza Ñuñoa,-33.4551762048264,-70.5938389996438,,0
PD318,,PD318-Parada 5 / (M) Chile España,-33.4546711289126,-70.5990600002807,,0
PD319,,PD319-Parada 2 / (M) Ñuñoa,-33.4542480700522,-70.6030240004933,,0
PD320,,PD320-Avenida Irarrázaval / Esq. Marchant Pereira,-33.4538460111966,-70.6070379996868,,0
PD321,,PD321-Parada / Liceo 7 Ñuñoa,-33.4535020795402,-70.6098385065083,,0
PD322,,PD322-Parada 2 / (M) Mons. Eyzaguirre,-33.4530618079483,-70.6137993576651,,0
PD323,,PD323-Avenida Irarrázaval / Esq. José M. Infante,-33.4529298528694,-70.6175260003339,,0
PD324,,PD324-Avenida Irarrázaval / Esq. Avenida Salvador,-33.4533058125014,-70.6202010004208,,0
PD325,,PD325-Avenida Irarrázaval / Esq. Avenida Condell,-33.4527927538733,-70.6239999998981,,0
PD326,,PD326-Parada 14 / (M) Irarrázaval,-33.452262711423,-70.6267489999828,,0
PD327,,PD327-Parada 9 / (M) Irarrázaval,-33.4518926517284,-70.6305850001078,,0
PA199,,PA199-Portugal / Esq. Coquimbo,-33.4535495977221,-70.63404000021,,0
PA200,,PA200-Parada 5 / (M) Irarrázaval,-33.4560439751067,-70.6316345328866,,0
PA697,,PA697-Maule / Esq. Santa Elena,-33.4649470381832,-70.6278699107417,,0
PA202,,PA202-Maule / Esq. Avenida Portugal,-33.4652876507359,-70.630630000233,,0
PA203,,PA203-Maule / Esq. Sierra Bella,-33.4657325916087,-70.6344240002985,,0
PA204,,PA204-Maule / Esq. Santiago Concha,-33.4661205352483,-70.6379880000732,,0
PA205,,PA205-Maule / Esq. Av. Santa Rosa,-33.4665534712278,-70.6420339995105,,0
PG1466,,PG1466-Parada / Parroquia Altura Del 1700,-33.5222563187643,-70.6378198827399,,0
PG1609,,PG1609-Parroquia / Esq. Rivadavia,-33.5219415032678,-70.6398149997859,,0
PG288,,PG288-Rivadavia / Esq. Mirador,-33.5198862854637,-70.6396458640297,,0
PH250,,PH250-Avenida Lo Ovalle / Esq. 2ª Transversal,-33.5135231485916,-70.6617919999005,,0
PH251,,PH251-Avenida Lo Ovalle / Esq. 4ª Transversal,-33.5119800648096,-70.6668509995163,,0
PH253,,PH253-Avenida Lo Ovalle / Esq. Las Magnolias,-33.5094219443775,-70.6740399995495,,0
PH254,,PH254-Avenida Lo Ovalle / Esq. Las Camelias,-33.5085189097856,-70.6761080003794,,0
PH255,,PH255-Avenida Lo Ovalle / Esq. Los Cardenales,-33.5077658555146,-70.6792779997113,,0
PH1438,,PH1438-Calle A / Esq. Club Hípico ,-33.5069608753255,-70.6781460005626,,0
PH256,,PH256-Club Hípico / Esq. Avenida Lo Ovalle,-33.5079614860436,-70.67853511398,,0
PH257,,PH257-Avenida Lo Ovalle / Esq. Pasaje 38,-33.5083728950869,-70.676962999757,,0
PH258,,PH258-Avenida Lo Ovalle / Esq. Valparaíso,-33.509336936662,-70.6745230002887,,0
PH259,,PH259-Avenida Lo Ovalle / Esq. Av. J. J. Prieto Vial,-33.5106409866323,-70.671517999962,,0
PG289,,PG289-Avenida Lo Ovalle / Esq. Colón,-33.5122346169775,-70.6663444429337,,0
PA206,,PA206-Miguel León Prado / Esq. Pasaje Marta,-33.4641104827689,-70.6412779998054,,0
PA207,,PA207-Miguel León Prado / Esq. Carmen,-33.4637085303113,-70.6383099995609,,0
PA208,,PA208-Miguel León Prado / Esq. Sierra Bella,-33.4633545536493,-70.6355290216253,,0
PA209,,PA209-Miguel León Prado / Esq. Avenida Portugal,-33.4627396664287,-70.631820033765,,0
PA210,,PA210-Miguel León Prado / Esq. Av.Vicuña Mackenna,-33.4619603552656,-70.6285360358753,,0
PD328,,PD328-Parada 10 / (M) Irarrázaval,-33.4523226637956,-70.6298100005253,,0
PD329,,PD329-Parada 13 / (M) Irarrázaval,-33.4524527043198,-70.6272040005655,,0
PD330,,PD330-Avenida Irarrázaval / Esq. Matta-Oriente,-33.453229761113,-70.6235020005304,,0
PD331,,PD331-Avenida Irarrázaval / Esq. Avenida Salvador,-33.4536060837009,-70.6208604749774,,0
PD332,,PD332-Avenida Irarrázaval / Esq. Capitán Fuentes,-33.4530867327132,-70.6169280597821,,0
PD333,,PD333-Parada 1 / (M) Mons. Eyzaguirre,-33.4532125164313,-70.6139194712666,,0
PD334,,PD334-Avenida Irarrázaval / Esq. Carlos Aldunate ,-33.4538939938162,-70.6081939999315,,0
PD335,,PD335-Parada 1 / (M) Ñuñoa,-33.454151029503,-70.6058070004777,,0
PD336,,PD336-Avenida Irarrázaval / Esq. Exequiel Fernández,-33.454632848862,-70.6010205835272,,0
PD337,,PD337-Parada 4 / (M) Chile España,-33.4549176789428,-70.5986969365145,,0
PD338,,PD338-Parada / Plaza Ñuñoa,-33.4553658262961,-70.594348653827,,0
PD339,,PD339-Avenida Irarrázaval / Esq. Santa Julia,-33.4555424514811,-70.5900039245618,,0
PD340,,PD340-Avenida Irarrázaval / Esq. Juan Moya Morales,-33.4556003083198,-70.5866730003167,,0
PD341,,PD341-Avenida Irarrázaval / Esq. Alc. J. Monckeberg,-33.4549463567859,-70.5832970004834,,0
PD342,,PD342-Parada 1 / (M) Villa Frei,-33.4546933904951,-70.5809240004415,,0
PD409,,PD409-Parada / Plaza Los Guindos,-33.4543953555772,-70.576636281096,,0
PD410,,PD410-Parada 3 / (M) Plaza Egaña,-33.4536375282481,-70.5711440001864,,0
PD411,,PD411-Avenida Larrain / Esq. J. Carrera Nte.,-33.453303992546,-70.5671490778482,,0
PD412,,PD412-Avenida Larrain / Esq. Rubén Darío-Norte,-33.4527166500765,-70.5623679995671,,0
PD413,,PD413-Parada 4 / (M) Fdo.Castillo V.,-33.4522916944914,-70.5590550000265,,0
PD1634,,PD1634-Parada 5 / (M) Fdo.Castillo V.,-33.4521900209314,-70.5580601858768,,0
PD414,,PD414-Avenida Larrain / Esq. Los Maitenes,-33.4519037401402,-70.5557239999877,,0
PD415,,PD415-Avenida Larrain / Esq. Los Litres,-33.4516798177236,-70.5537908654851,,0
PD416,,PD416-Avenida Larrain / Esq. Pepe Vila,-33.4513747988273,-70.5513990005327,,0
PD1080,,PD1080-Dip. Laura Rodríguez / Esq. Calle 1 ,-33.4607879320097,-70.5413180003328,,0
PD1081,,PD1081-Dip. Laura Rodríguez / Esq. Pasaje 7,-33.4622759292027,-70.5414999995982,,0
PD1030,,PD1030-Av. José Arrieta / Esq. De Lo Arrieta,-33.463113910225,-70.5429710000285,,0
PD1031,,PD1031-Parada / Homecenter La Reina,-33.463244862709,-70.5465219999537,,0
PD1315,,PD1315-Av. Vicuña Mackenna / Esq. Av. Manuel A. Matta,-33.4559661002762,-70.629556519084,,0
PD347,,PD347-Parada / Matta Oriente Altura Del 500,-33.454378164487,-70.6242305624982,,0
PD348,,PD348-Dublé Almeyda / Esq. Avenida Salvador,-33.4541711909072,-70.6207899790772,,0
PD349,,PD349-Dublé Almeyda / Esq. José M. Infante,-33.4544646337006,-70.6181295583421,,0
PD111,,PD111-Parada 5 / (M) Mons. Eyzaguirre,-33.4547275017255,-70.6139422719179,,0
PD429,,PD429-Dublé Almeyda / Esq. H. Covarrubias,-33.4550077791511,-70.6114711855811,,0
PD112,,PD112-Dublé Almeyda / Esq. Campos De Deportes,-33.4552387401493,-70.6095174755535,,0
PD350,,PD350-Parada 5 / (M) Ñuñoa,-33.4556579792608,-70.6055113285046,,0
PD431,,PD431-Dublé Almeyda / Esq. Los 3 Antonios,-33.4559300710211,-70.603004000291,,0
PD351,,PD351-Dublé Almeyda / Esq. Exequiel Fernández,-33.4563473060762,-70.5999404899761,,0
PD352,,PD352-Parada 7 / (M) Chile España,-33.4567663100591,-70.5967679464419,,0
PD353,,PD353-Dublé Almeyda / Esq. Brown Sur,-33.4569628584929,-70.5922411535877,,0
PD354,,PD354-Dublé Almeyda / Esq. Los Jardines,-33.4571592773753,-70.5888250004757,,0
PD355,,PD355-Dublé Almeyda / Esq. Juan Moya Morales,-33.457839947262,-70.5870108318859,,0
PD356,,PD356-Dublé Almeyda / Esq. Alc. J. Monckeberg,-33.4583412188,-70.5842690594006,,0
PD432,,PD432-Dublé Almeyda / Esq. Ramón Cruz Montt,-33.4589580032429,-70.5806407440244,,0
PD433,,PD433-Dublé Almeyda / Esq. Los Aliaga,-33.4597291220264,-70.5776600864467,,0
PD434,,PD434-Dublé Almeyda / Esq. Av. A. Vespucio,-33.4600925589678,-70.5734649029928,,0
PD435,,PD435-Blest Gana / Esq. Paula Jaraquemada,-33.4555747313016,-70.5682678948524,,0
PD436,,PD436-Blest Gana / Esq. Carlos Nazarit,-33.45501783894,-70.5637899208237,,0
PD437,,PD437-Blest Gana / Esq. Julio Montebruno,-33.4546206806471,-70.5601080001926,,0
PD438,,PD438-Blest Gana / Esq. Avenida Tobalaba,-33.4543277806615,-70.5580752361717,,0
PG1795,,PG1795-Avenida La Bandera / Esq. Avenida Ossa,-33.5421524446798,-70.6447269056136,,0
PG327,,PG327-Avenida La Bandera / Esq. Goycolea,-33.5438844196087,-70.6450009996923,,0
PG400,,PG400-Avenida La Bandera / Esq. Vicuña Mackenna,-33.5456274142506,-70.6453550003151,,0
PG328,,PG328-Avenida La Bandera / Esq. Alpatacal,-33.5473104723615,-70.6457002215442,,0
PG329,,PG329-Avenida La Bandera / Esq. Esperanza,-33.5508633971128,-70.6464270003813,,0
PG330,,PG330-Avenida La Bandera / Esq. Sgto. Candelaria,-33.5537563869051,-70.6470160001156,,0
PG331,,PG331-Avenida La Bandera / Esq. Venancia Leiva,-33.5558548886729,-70.6474340185386,,0
PG1690,,PG1690-Avenida La Bandera / Esq. Vicente Llanos,-33.5575563042231,-70.6477094501169,,0
PG333,,PG333-Avenida La Bandera / Esq. Violeta Parra,-33.5601044829793,-70.648308237406,,0
PG302,,PG302-Av. San Francisco / Esq. Los Sauces,-33.5651472135425,-70.657686000531,,0
PG303,,PG303-Av. San Francisco / Esq. Santa Elena,-33.5670291408027,-70.6582123605248,,0
PG304,,PG304-Av. San Francisco / Esq. Santa Eduviges,-33.5689819620664,-70.6587416649505,,0
PG305,,PG305-Av. San Francisco / Esq. Psje.Baños Morales,-33.5716623194959,-70.6595753310479,,0
PG306,,PG306-Av. San Francisco / Esq. Lo Martínez,-33.5735581738961,-70.6600630000171,,0
PG162,,PG162-Av. San Francisco / Esq. Lo Martínez,-33.5740041726907,-70.6601459996095,,0
PG307,,PG307-Av. San Francisco / Esq. El Libertador,-33.571472472975,-70.6592669094221,,0
PG308,,PG308-Av. San Francisco / Esq. Santa Eufemia ,-33.5688802849166,-70.658535982877,,0
PG309,,PG309-Av. San Francisco / Esq. Santa Elena,-33.5673772066188,-70.6581109997459,,0
PG310,,PG310-Av. San Francisco / Esq. Los Sauces,-33.5654973007828,-70.6575806252626,,0
PG311,,PG311-Av. San Francisco / Esq. Av. Observatorio,-33.5627112914375,-70.6568218862169,,0
PG335,,PG335-Almirante Latorre / Esq. Sgto. Candelaria,-33.5548794048123,-70.6451972199768,,0
PG336,,PG336-Almirante Latorre / Esq. Esperanza,-33.5526244652681,-70.6447489821968,,0
PG1465,,PG1465-Almirante Latorre / Esq. Riquelme,-33.5499114335385,-70.6441519997174,,0
PG337,,PG337-Almirante Latorre / Esq. Alpatacal,-33.5480634383093,-70.6438210000035,,0
PG1097,,PG1097-Almirante Latorre / Esq. Vicuña Mackenna,-33.5463344446434,-70.6434629999335,,0
PG340,,PG340-Almirante Latorre / Esq. Goycolea,-33.5446421918333,-70.6431259001042,,0
PG341,,PG341-Almirante Latorre / Esq. Avenida Ossa,-33.5428544559958,-70.6427470000656,,0
PG338,,PG338-Bolivia / Esq. Ayacara,-33.539001450368,-70.6430899997015,,0
PG339,,PG339-Bolivia / Esq. Juan L. Sanfuentes,-33.5387095120104,-70.6451468974921,,0
PA71,,PA71-Parada 3 / (M) Pque. Almagro,-33.4512839336925,-70.6503746785503,,0
PA198,,PA198-Parada 6 / Teatro Cariola,-33.4494626552093,-70.6506694425211,,0
PA213,,PA213-Parada / Colegio San Ignacio,-33.447024262023,-70.655080999559,,0
PB1160,,PB1160-Huechuraba / Esq. Granada,-33.3676497239985,-70.6874040003259,,0
PB1161,,PB1161-Huechuraba / Esq. Albany,-33.3684437874102,-70.6846060944685,,0
PB1162,,PB1162-Huechuraba / Esq. Canberra,-33.3686163729585,-70.6819809439343,,0
PB1163,,PB1163-Huechuraba / Esq. Ernesto Ried,-33.3695728490364,-70.6800939995214,,0
PB1716,,PB1716-Huechuraba / Esq. Tokio,-33.3705260873391,-70.6784527758499,,0
PB1351,,PB1351-Huechuraba / Esq. Tupungato,-33.3711809109754,-70.6764530002369,,0
PB1352,,PB1352-Huechuraba / Esq. Cdlla. De Los Andes,-33.3718909476745,-70.6742539999423,,0
PB1353,,PB1353-Huechuraba / Esq. Palena,-33.3722709914713,-70.6716749997144,,0
PB1110,,PB1110-Pedro Fontova / Esq. Tolten,-33.3743609815037,-70.6713789044101,,0
PB1111,,PB1111-Pedro Fontova / Esq. Navidad,-33.3765389904096,-70.6717299999983,,0
PB1112,,PB1112-Pedro Fontova / Esq. Avenida Principal,-33.3786389841132,-70.6720600005507,,0
PB1113,,PB1113-Pedro Fontova / Esq. Nahuelbuta,-33.3800019689495,-70.6729910000641,,0
PB1114,,PB1114-Pedro Fontova / Esq. Lanín,-33.3821869770356,-70.6724700001267,,0
PB1115,,PB1115-Pedro Fontova / Esq. Diego Silva H.,-33.3839999843136,-70.672046999506,,0
PB1116,,PB1116-Pedro Fontova / Esq. Tarben,-33.3865149946855,-70.6714219995467,,0
PB1117,,PB1117-Pedro Fontova / Esq. Vascongados,-33.3889890051246,-70.6707920002149,,0
PB1118,,PB1118-Pedro Fontova / Esq. Teniente Yávar,-33.3909100127161,-70.6703139997593,,0
PB1706,,PB1706-Pedro Fontova / Esq. Teniente Ponce,-33.3923010188506,-70.6699559999769,,0
PB1725,,PB1725-Teniente Ponce / Esq. Av. Independencia,-33.3931345146641,-70.6728249980723,,0
PB1724,,PB1724-Aviador Acevedo / Esq. Pedro Fontova,-33.393866099679,-70.669807185357,,0
PB1591,,PB1591-Pedro Fontova / Esq. Teniente Ponce,-33.3926210212201,-70.6698019995539,,0
PB1132,,PB1132-Pedro Fontova / Esq. Eibar,-33.3908810143821,-70.670238999778,,0
PB1133,,PB1133-Pedro Fontova / Esq. Pamplona,-33.3889630068025,-70.6707029997438,,0
PB1134,,PB1134-Pedro Fontova / Esq. Perpignon,-33.3866809969111,-70.6712850003607,,0
PB1135,,PB1135-Pedro Fontova / Esq. Diego Silva H.,-33.3842859871205,-70.6718800004156,,0
PB1136,,PB1136-Pedro Fontova / Esq. Lanín,-33.3824238535541,-70.6723299785267,,0
PB1159,,PB1159-Av. Card. José Mª Caro / Esq. Pedro Fontova,-33.3792089817287,-70.672224000349,,0
PB932,,PB932-Av. Card. José Mª Caro / Esq. Rupanco,-33.3779359574272,-70.6736540005052,,0
PB933,,PB933-Av. Card. José Mª Caro / Esq. Puntiagudo,-33.3767399481735,-70.6749751465405,,0
PB934,,PB934-Av. Card. José Mª Caro / Esq. Isabel Carrera,-33.3753100336312,-70.6766073357044,,0
PB935,,PB935-Av. Card. José Mª Caro / Esq. Tokio,-33.3743431349323,-70.6794769285747,,0
PB936,,PB936-Av. Card. José Mª Caro / Esq. Ernesto Ried,-33.3736628233247,-70.6815819999342,,0
PB937,,PB937-Parada 2 / (M) Cardenal Caro,-33.373489744325,-70.6861879995776,,0
PB711,,PB711-Av. Los Zapadores / Esq. Víctor González,-33.3872188103416,-70.6823289995365,,0
PB360,,PB360-Diego Silva Henríquez / Esq. Tupungato,-33.3843858682223,-70.6789270001836,,0
PB361,,PB361-Diego Silva Henríquez / Esq. Cdlla. De Los Andes,-33.3842528931482,-70.6774360002531,,0
PB362,,PB362-Diego Silva Henríquez / Esq. Tupungato,-33.3844639370038,-70.6748760000662,,0
PB363,,PB363-Diego Silva Henríquez / Esq. Pedro Fontova,-33.3842499814104,-70.6722050005063,,0
PB364,,PB364-Diego Silva Henríquez / Esq. Av. La Palmilla,-33.383950012366,-70.6704069995581,,0
PB365,,PB365-Diego Silva Henríquez / Esq. Alberto González,-33.3835190565232,-70.6677570004358,,0
PB366,,PB366-Diego Silva Henríquez / Esq. Inés De Suárez,-33.3838148834725,-70.665636862669,,0
PB367,,PB367-Diego Silva Henríquez / Esq. Zaragoza,-33.3840191382646,-70.6627949998561,,0
PB368,,PB368-Diego Silva Henríquez / Esq. General Gambino,-33.3841252835335,-70.6611681439914,,0
PB369,,PB369-Diego Silva Henríquez / Esq. Av. El Guanaco,-33.3843652240801,-70.6575770002361,,0
PB370,,PB370-Av. Diego Silva H. / Esq. Hubert Benítez,-33.3846192820273,-70.6540189996004,,0
PB1637,,PB1637-Lavalleja / Esq. Av. Zapadores,-33.3869162909581,-70.6540204606015,,0
PB720,,PB720-Av. Los Zapadores / Esq. Juan Cristóbal,-33.387450337921,-70.650554000217,,0
PB721,,PB721-Av. Los Zapadores / Esq. José Miguel Carrera,-33.3881293856443,-70.648667834263,,0
PB722,,PB722-Av. Los Zapadores / Esq. Freirina,-33.389269408488,-70.6461590002323,,0
PB723,,PB723-Av. Los Zapadores / Esq. Nueva Recoleta,-33.3903608975681,-70.6439021826845,,0
PB725,,PB725-Av. Los Zapadores / Esq. Dora,-33.3913856056492,-70.6397957604912,,0
PB726,,PB726-Av. Los Zapadores / Esq. José Santos Ossa,-33.3918459519987,-70.6375028580754,,0
PB728,,PB728-Av. Los Zapadores / Esq. Santa Ana,-33.3937856248158,-70.632486000284,,0
PB729,,PB729-Av. Los Zapadores / Esq. San José,-33.3951246654892,-70.6298820002174,,0
PB730,,PB730-Parada 3 / Plaza El Salto,-33.3966387118244,-70.6269090005386,,0
PB111,,PB111-El Salto / Esq. Los Turistas,-33.3952174934396,-70.6255569209363,,0
PB1581,,PB1581-Parada 3 / Palacio Riesco,-33.3933697673853,-70.6232680005027,,0
PB1561,,PB1561-Avenida Del Parque / Esq. Av. Del Valle,-33.3932428186237,-70.6199529999234,,0
PB114,,PB114-Avenida Del Valle / Esq. Av. Santa Clara,-33.3933428951328,-70.6149199995474,,0
PB115,,PB115-Avenida Del Valle / Esq. Av. Del Parque,-33.3903285896308,-70.6134299023839,,0
PB101,,PB101-Avenida Del Parque / Esq. Av. Del Cóndor,-33.3884098794338,-70.6159729998768,,0
PB102,,PB102-Avenida Del Parque / Esq. Av. Del Cóndor,-33.3904858295144,-70.6192549998739,,0
PB103,,PB103-Avenida Del Parque / Esq. Av. Del Valle,-33.3925388213083,-70.619793999646,,0
PB104,,PB104-Avenida Del Parque / Esq. Rinconada El Salto,-33.3938268041189,-70.6208709998113,,0
PB105,,PB105-El Salto / Esq. Julio Moya Pena,-33.395024678326,-70.626321697555,,0
PB106,,PB106-Parada 1 / Plaza El Salto,-33.3965277163078,-70.6266150005169,,0
PB677,,PB677-Av. Los Zapadores / Esq. San José,-33.3951726709108,-70.6295410001138,,0
PB678,,PB678-Av. Los Zapadores / Esq. María Del Pilar,-33.3928476279368,-70.634173779954,,0
PB680,,PB680-Av. Los Zapadores / Esq. Oro,-33.3918643546343,-70.6371845418479,,0
PB681,,PB681-Av. Los Zapadores / Esq. Orompello,-33.3911905104904,-70.6397959998191,,0
PB683,,PB683-Parada 1 / (M) Zapadores,-33.3906187911645,-70.64287640149,,0
PB344,,PB344-Av. Los Zapadores / Esq. Freirina,-33.3891885641232,-70.6458419461632,,0
PB345,,PB345-Av. Los Zapadores / Esq. José Miguel Carrera,-33.3881013755935,-70.6482429996353,,0
PB346,,PB346-Av. Los Zapadores / Esq. Juan Cristóbal,-33.3873309018143,-70.6500987942346,,0
PB347,,PB347-Av. Los Zapadores / Esq. Lavalleja,-33.387020286752,-70.6537490004175,,0
PB348,,PB348-Av. Los Zapadores / Esq. El Guanaco,-33.3867137765889,-70.6568581444629,,0
PB1616,,PB1616-Diego Silva Henríquez / Esq. Armando Carrera,-33.3841747899909,-70.6586247374054,,0
PB350,,PB350-Diego Silva Henríquez / Esq. General Gambino,-33.3840421780072,-70.6603780001979,,0
PB351,,PB351-Diego Silva Henríquez / Esq. Mercedes,-33.3838901401633,-70.6627199995443,,0
PB352,,PB352-Diego Silva Henríquez / Esq. Irma,-33.3836805400896,-70.6661836866121,,0
PB353,,PB353-Diego Silva Henríquez / Esq. Auquinco,-33.3836530334596,-70.6691069998058,,0
PB354,,PB354-Diego Silva Henríquez / Esq. Pedro Fontova,-33.3840919878721,-70.6718200002538,,0
PB355,,PB355-Diego Silva Henríquez / Esq. Tupungato,-33.3843859444176,-70.674452999878,,0
PB356,,PB356-Diego Silva Henríquez / Esq. Cdlla. De Los Andes,-33.3841570000914,-70.677316256321,,0
PB357,,PB357-Diego Silva Henríquez / Esq. Tupungato,-33.3842268720707,-70.6787069998973,,0
PB690,,PB690-Parada 4 / (M) Vivaceta,-33.3861087795332,-70.6800518115057,,0
PB691,,PB691-Av. Los Zapadores / Esq. Cartagena,-33.3868278155671,-70.6819920002179,,0
PB692,,PB692-Av. Los Zapadores / Esq. B. De Juras Reales,-33.3878117697504,-70.6846770001044,,0
PA190,,PA190-Parada 10 / (M) Santa Ana,-33.4379831765294,-70.6603350004562,,0
PA652,,PA652-Parada 10 / (M) Los Héroes,-33.4454821671771,-70.660842999574,,0
PH136,,PH136-Av. J. J. Prieto Vial / Esq. Teresa Vial,-33.4902301226199,-70.6617133128867,,0
PG1594,,PG1594-Parada / Empresa Watts,-33.5499684723921,-70.7012279998826,,0
PG1731,,PG1731-Av. Pdte. J. Alessandri R. / Esq. Cam. Las Acacias,-33.5536463162229,-70.7099780000611,,0
PG72,,PG72-Av. Pdte. J. Alessandri R. / Esq. Camino La Vara,-33.559380375927,-70.7108165544972,,0
PG73,,PG73-Av. Pdte. J. Alessandri R. / Esq. La Vara,-33.5669782667926,-70.711966664487,,0
PG74,,PG74-Av. Pdte. J. Alessandri R. / Esq. Avenida Lo Blanco,-33.5737092576964,-70.7131720002952,,0
PB1546,,PB1546-Av. Pdte. J. Alessandri R. / Esq. Nacimiento,-33.5765921326235,-70.7136478993585,,0
PG76,,PG76-Av. Pdte. J. Alessandri R. / Esq. Yerbas Buenas,-33.5804652389386,-70.7141539999934,,0
PG77,,PG77-Avenida Colón / Esq. Avenida Costanera,-33.588406377951,-70.7106338937253,,0
PG78,,PG78-Avenida Colón / Esq. Urmeneta,-33.589560387336,-70.7059140004706,,0
PG79,,PG79-Avenida Colón / Esq. Eyzaguirre,-33.5896704236057,-70.7038790001325,,0
PG80,,PG80-Avenida Colón / Esq. Av. Las Americas,-33.5888047454487,-70.7073638299213,,0
PG1876,,PG1876-Avenida Colón / Esq. Chacabuco,-33.5879221256213,-70.7111242699452,,0
PG81,,PG81-Av. Pdte. J. Alessandri R. / Esq. Amazonas,-33.5851421229725,-70.7137194424831,,0
PG82,,PG82-Av. Pdte. J. Alessandri R. / Esq. Yerbas Buenas,-33.5816100940196,-70.7132897156647,,0
PG83,,PG83-Av. Pdte. J. Alessandri R. / Esq. Rodeo,-33.5768622663486,-70.712657000232,,0
PG84,,PG84-Av. Pdte. J. Alessandri R. / Esq. Avenida Lo Blanco,-33.5743463385862,-70.7122433549876,,0
PG85,,PG85-Av. Pdte. J. Alessandri R. / Esq. Camino Los Pinos,-33.5709494402348,-70.7119638458048,,0
PG86,,PG86-Av. Pdte. J. Alessandri R. / Esq. La Vara,-33.5701462809331,-70.7118569998295,,0
PG1765,,PG1765-Av. Pdte. J. Alessandri R. / Esq. Cam. La Vara Int.-Sur,-33.5662782801467,-70.7112305535968,,0
PG1762,,PG1762-Parada / Garden House,-33.5635753003098,-70.7108039999221,,0
PG88,,PG88-Av. Pdte. J. Alessandri R. / Esq. Cam. Las Acacias,-33.5595773142044,-70.7100739995134,,0
PG1593,,PG1593-Parada / Soprole,-33.5506894685886,-70.7014300002266,,0
PH137,,PH137-Av. J. J. Prieto Vial / Esq. Salesianos,-33.4905261588604,-70.6612229997329,,0
PA80,,PA80-Parada 2 / (M) Toesca,-33.4517158646008,-70.6584764849086,,0
PA81,,PA81-Parada 5 / (M) Los Héroes,-33.4469509315619,-70.6603228618553,,0
PA82,,PA82-Manuel Rodríguez / Esq. Agustinas,-33.4420711864142,-70.6597259998867,,0
PA243,,PA243-Parada 5 / (M) Santa Ana,-33.439487799528,-70.6593088627871,,0
