RBD,NOM_RBD,COD_COM_RBD,COD_DEPE2,LATITUD,LONGITUD,MAT_TOTAL,ESTADO_ESTAB,ENS_01
25027,COLEGIO POLIV. NUEVA NAZARET,13112,2,-33.58343715,-70.61534247,700,1,10
25028,CENTRO EDUC. DIEGO DE ALMAGRO,13122,2,-33.4843593,-70.56380336,927,1,10
25030,CTRO. ESTIMULAC. DEL LENGUAJE CELQUI,13125,2,-33.362988,-70.75098,25,1,214
25031,ESCUELA ESPECIAL PART. VOCES,13124,2,-33.441788,-70.762886,112,1,214
25034,ESCUELA BASICA PART. LAS PLEYADES,13110,2,-33.53580711,-70.59708583,185,1,110
25036,ESCUELA ESPECIAL PARTICULAR  AUMEN,13126,2,-33.434437,-70.70372,101,1,214
25041,COLEGIO MARIA ELENA,13110,1,-33.56265722,-70.6037402,516,1,10
25042,ESCUELA BASICA LOS BOSQUINOS,13119,1,-33.52949773,-70.77341876,1443,1,10
25046,CENTRO PROFES..DE ESTIMULOS DE LENGUAJE,13119,2,-33.51903999999999,-70.774864,69,1,214
25047,ESCUELA ANTILHUE DE PUDAHUEL,13124,5,-33.46502134,-70.74272273,1149,1,10
25054,COLEGIO DE ADULTOS CASA DE ESTUDIOS FUTURO,13123,3,-33.43417999999999,-70.62258,101,1,363
25055,COLEGIO INSTITUCION TERESIANA,13114,3,-33.424185,-70.55494,1359,1,10
25058,COLEGIO LA CANTERA,13120,3,-33.46115,-70.60757,74,1,10
25065,COLEGIO PEDRO DE VALDIVIA -PEÑALOLEN,13122,3,-33.491563,-70.57566,2926,1,10
25073,SANTA MARIA DEL PILAR DE LA FLORIDA,13110,2,-33.56606348999999,-70.58835094,121,1,10
25075,ESC.ESP.TRAT.DE LA COMUNICION EDEN,13109,2,-33.52471991,-70.65555024,134,1,110
25079,ESCUELA ESPECIAL PART.JESUS NAZARENO,13124,2,-33.442406,-70.7595,132,1,212
25082,COLEGIO BICENTENARIO APRENDER,13112,2,-33.5570849,-70.61783664,880,1,10
25085,CENTRO EDUCACIONAL RENCA,13128,2,-33.40206808,-70.72863372,99,1,310
25087,COLEGIO NOBEL,13110,2,-33.55579211,-70.58792609,155,1,10
25091,ESC. BASICA BOSTON COLLEGE MAIPU,13119,2,-33.46718281999999,-70.75342606,2466,1,10
25092,ESCUELA ESPECIAL PARTICULAR PALOMAR,13126,2,-33.43407,-70.71735,135,1,214
25098,ESC. BAS. EJERCITO DE SALVACION,13124,2,-33.43821195,-70.7616087,205,1,10
25101,COLEGIO CORONEL ELEUTERIO RAMIREZ MOLINA,13113,2,-33.45951912,-70.53472447,1407,1,10
25103,ESC. ESPEC. CAMPANITA DE LA GRANJA,13111,2,-33.55529,-70.62369,170,1,214
25107,COLEGIO MAIMONIDES SCHOOL,13115,3,-33.36208599999999,-70.48499,296,1,10
25109,ESCUELA ESPECIAL PAR. CELQUI,13125,2,-33.36708,-70.71495,128,1,214
25111,ESCUELA DE PARVULOS N° 1624 BARRIE MONTESSORI,13113,3,-33.43831,-70.56466,123,1,10
25112,ESCUELA PART. PEHUEN,13119,2,-33.50362444999999,-70.75312962,149,1,10
25114,ESC. BASICA PART.IBEROAMERICANO,13112,2,-33.58304726,-70.62742742,1323,1,10
25115,ESCUELA ESPECIAL PARTICULAR PIPAN,13130,2,-33.484547,-70.652214,82,1,214
25117,T Y C SPECIAL SCHOOL,13125,2,-33.36882,-70.736336,234,1,212
25119,ESCUELA ESPECIAL PARTICULAR GENESIS,13121,2,-33.499943,-70.6882,173,1,214
25125,ESCUELA DE PARVULOS ALADDIN,13127,2,-33.392532,-70.63436,95,1,10
25129,ESCUELA BASICA SAINT FRANCIS COLLEGE,13119,2,-33.50583769,-70.76802877,181,1,110
25131,ESC ESP Nº 1637 MAGDALENA AVALOS CRUZ ASPAUT,13130,2,-33.480167,-70.64788,92,1,216
25134,COLEGIO AMERICAN BRITISH SCHOOL,13110,3,-33.520986,-70.56778,254,1,110
25138,COLEGIO ALBERT EINSTEIN,13127,2,-33.40193341,-70.65727563,394,1,110
25142,COLEGIO ANDINO ANTILLANCA,13114,3,-33.425582,-70.57013,208,1,10
25143,COLEGIO SAN FRANCISCO JAVIER DE HUECHURABA,13107,3,-33.35033399999999,-70.68344,1546,1,10
25153,COLEGIO PARTICULAR NUEVA ERA SIGLO XXI,13110,2,-33.54940204999999,-70.56727545,1438,1,10
25154,ESCUELA ESPECIAL PARTICULAR LUNA NUEVA,13111,2,-33.53051399999999,-70.61026,93,1,214
25155,ESC. PARTICULAR ALFARERO,13119,2,-33.53108383,-70.77670525,379,1,10
25157,ESC. BAS. PARTICULAR 1650 MIRAVALLE,13122,2,-33.47988577999999,-70.52837241,915,1,10
25158,ESCUELA DE PARVULOS PULGARCITO,13105,2,-33.55279,-70.668,39,1,10
25160,COLEGIO VICTORIANO,13119,2,-33.51186317,-70.77128374,439,1,10
25169,ESCUELA DE PARVULOS KINDER PANDO,13118,2,-33.506653,-70.60109,48,1,10
25170,COLEGIO PSICOPEDAGOGICO JUAN WESLEY,13120,2,-33.471638,-70.60163,32,1,212
25172,COLEGIO PUMAHUE,13122,3,-33.497877,-70.54718,1905,1,10
25173,ESC. BASICA MUNICIPAL RISOPATRON,13121,1,-33.49051853,-70.68838224,247,1,10
25175,COLEGIO SAN NICOLAS DE MAIPU,13119,3,-33.505446,-70.75626,583,1,10
25179,ESC.ESPECIAL NUESTRA SRA.DEL PILAR,13119,2,-33.50538,-70.75438,97,1,214
25182,LICEO ALCALDE JORGE INDO,13125,1,-33.36518478,-70.70551471,176,1,310
25185,COLEGIO PARTICULAR OZANAM,13101,2,-33.42900852999999,-70.6761622,1016,1,10
25186,COLEGIO MUNIC.  SAN SEBASTIAN DE RINCONADA,13119,1,-33.50871344,-70.79543767,466,1,10
25187,ESCUELA ESPECIAL PARTICULAR N_ 1666 SANDELI,13118,2,-33.48072,-70.586555,129,1,214
25190,COLEGIO ADUL. INSTITUTO TABANCURA DE VITACURA,13132,3,-33.39050499999999,-70.551073,59,1,363
25191,ESC. ESPECIAL HERNAN LARRAIN PERO,13112,2,-33.58372,-70.61489,97,1,214
25192,ESCUELA ESP. SAN NECTARIO,13120,2,-33.470215,-70.613205,139,1,217
25194,ESCUELA MUNICIPAL VALLE DE LUNA,13125,1,-33.36751982,-70.74413397,298,1,10
25196,PIERRE TEILHARD DE CHARDIN,13110,2,-33.53114231,-70.58462574,558,1,10
25197,COL.PARTICULAR SAN VALENTIN DE MAIPU,13119,2,-33.50822202,-70.7421403,287,1,10
25198,COLEGIO SANTA MARIA DE MAIPU,13119,2,-33.48429489,-70.74619278,2068,1,10
25199,COLEGIO AMANCAY DE LA FLORIDA,13110,2,-33.5380661,-70.5772881,212,1,10
25202,COLEGIO  PUMAHUE HUECHURABA,13107,3,-33.357367,-70.66317,2027,1,10
25204,ESC.ESP.ONCOL.HOSP.ROBERTO DEL RIO,13108,2,-33.41736379,-70.65467158,14,1,10
25206,ESC. PART. CHRIST SCHOOL,13119,2,-33.50919371,-70.76511532,114,1,110
25208,ESC. ESP. NTRA SRA. DEL BUEN CONSEJO,13124,2,-33.46435499999999,-70.73456,116,1,214
25209,COLEGIO ESPECIAL FUNDAC.NUESTROS HIJOS,13130,2,-33.48418806,-70.65669683,23,1,10
25211,ESCUELA PART.ESPECIAL CORPAMEG,13130,2,-33.48450581,-70.65644167,42,1,10
25212,INSTITUTO NACIONAL DE REHABILITACION PAC,13122,2,-33.507904,-70.55383,51,1,10
25215,COLEGIO POLIV. GERONIMO DE ALDERETE,13124,2,-33.45847876,-70.75965157,2094,1,10
25217,ESC. ESPECIAL ARTESANOS DE LA VIDA,13128,2,-33.41064999999999,-70.743866,34,1,218
25219,ESC. ESPEICIAL VOCES II,13128,2,-33.405937,-70.72208,45,1,214
25220,COLEGIO ALMA MATER,13111,2,-33.55679441,-70.61990952,966,1,10
25224,COLEGIO BERTAIT COLLEGE,13115,3,-33.36661699999999,-70.51716,327,1,10
25225,ESCUELA BASICA RAYITO DE LUZ DE QUILICURA,13125,2,-33.3688604,-70.736824,644,1,10
25226,ESC. PART. SAN FCO. DE ASIS PARA NINOS SORDOS,13101,2,-33.45665446999999,-70.63247711,34,1,211
25227,ESCUELA ESPECIAL MADRE TERESA DE CALCUTA,13116,2,-33.531044,-70.69807,90,1,212
25232,ESC. ESP. PART SERAFIN DE MACUL,13118,2,-33.490395,-70.59614,63,1,214
25235,LICEO DE ADULTOS POETA VICENTE HUIDOBRO,13125,1,-33.36585999999999,-70.746765,468,1,165
25236,ESCUELA ESPECIAL PALABRAS MAGICAS,13126,2,-33.40874999999999,-70.70939,111,1,214
25237,COLEGIO DE ADULTOS GLADYS LAZO,13101,2,-33.44677999999999,-70.643166,281,1,167
25247,COLEGIO ALICURA,13122,1,-33.46866184999999,-70.5600695,95,1,110
25249,COLEGIO PARTICULAR TANTAUCO  EL BOSQUE,13105,3,-33.55670677,-70.67139911,669,1,10
25250,COLEGIO POLIV. ALMENDRAL DE LA PINTANA,13112,2,-33.5958222,-70.62030254,972,1,10
25256,ESCUELA BASICA THE FOREST COLLEGE,13105,2,-33.55427652,-70.67197845,1274,1,10
25258,COLEGIO POLIV. SANTA CECILIA DE MAIPU,13119,2,-33.52168114,-70.77094562,145,1,310
25260,ESC.ESPECIAL LOS COPIHUES DEL BOSQUE,13105,2,-33.562286,-70.67055,156,1,212
25263,ESC.ESP.EL PRINCIPITO DE EL BOSQUE,13105,2,-33.580757,-70.6752,175,1,214
25264,ESCUELA ESPECIAL DE LENGUAJE RAYUN,13130,2,-33.507484,-70.65433,137,1,214
25265,COLEGIO ANTIL MAWIDA,13109,2,-33.54421013,-70.66817293,808,1,10
25269,COLEGIO NUEVO DIEGO DE ALMAGRO,13101,2,-33.43861917,-70.67364004,469,1,10
25270,COLEGIO PART. DE ADULTOS ITSA,13119,2,-33.50880399999999,-70.76655,180,1,165
25271,PROFESOR FRANCISCO VERGARA BOBADILLA,13110,1,-33.53226999999999,-70.57412,236,1,363
25272,ESC.PARVULOS PARTICULAR  LOS ANGELITOS,13101,2,-33.4557,-70.64301,88,1,10
25277,ESCUELA ESPECIAL SANTIAGO APOSTOL,13101,1,-33.43608236,-70.6811592,87,1,211
25279,ESCUELA PARTICULAR SALVADOR DALI,13119,2,-33.5400313,-70.77689954,494,1,10
25280,ESCUELA BASICA PARTICULAR BREMEN,13105,2,-33.55890876,-70.65738069,197,1,110
25281,ESCUELA ESPECIAL BAULIRURIRU,13114,2,-33.411216,-70.541358,73,1,214
25284,ESUELA ESPECIAL DE LENGUAJE PIRAMIDE,13129,2,-33.50354999999999,-70.63565,92,1,214
25286,ESCUELA PARTICULAR  COMUNICATE,13119,2,-33.50665999999999,-70.75364,52,1,214
25287,ESCUELA BASICA PARTICULAR ESJELAVI,13112,2,-33.613345,-70.64345619,137,1,10
25289,ESC. DE PARV. Y ESP. LUIS SEMBRADOR,13121,2,-33.49125,-70.68139,189,1,214
25290,ESCUELA BASICA PARTICULAR EL REY,13119,2,-33.52653277,-70.76910401,137,1,110
25294,ESCUELA ESPEC.PART. SANTA TERESA DE JESUS,13124,2,-33.46345,-70.73866,55,1,214
25296,ESC. ESPEC. LENGUAJE LOS CHIQUITINES,13121,2,-33.48912,-70.68413,117,1,214
25297,ESCUELA ESPECIAL Y LENGUAJE ROCIO,13121,2,-33.49136699999999,-70.66927,67,1,212
25298,ESCUELA ESPECIAL PARTICULAR LUDILEN,13105,2,-33.5583,-70.665215,79,1,214
25300,ESC.BAS.NUEVOS CASTANOS DE MAIPU,13119,2,-33.50873778999999,-70.76725097,187,1,110
25301,ESC.ESPEC.SAGRADA FAMILIA DE MAIPU,13119,2,-33.506725,-70.7587,142,1,214
25302,ESCUELA ESPECIAL STELLA MARIS DE NUNOA,13120,2,-33.46011,-70.61155,50,1,214
25303,CENTRO EDUCACIONAL LAURA VICUNA,13128,2,-33.40306366,-70.71002213,504,1,10
25304,COLEGIO PAUL HARRIS SCHOOL,13105,2,-33.57514960999999,-70.68814461,822,1,10
25305,ESCUELA ESPECIAL ARCOIRIS DE EL BOSQUE,13105,2,-33.548214,-70.674255,48,1,214
25314,ESCUELA BÁSICA 1737 LOS ALERCES DE MAIPÚ,13119,1,-33.53906923,-70.77792176,563,1,10
25315,ESCUELA PUERTO FUTURO,13124,5,-33.46152458,-70.74601784,339,1,10
25316,COLEGIO PUELMAPU,13122,2,-33.47068131999999,-70.54559766,388,1,10
25317,"ESC. ESP. PART, PALOMAR DE QUILICURA",13125,2,-33.36685411,-70.72182589,111,1,214
25320,ESCUELA  ESPEC. VIRGEN DE LAS PENAS,13101,2,-33.473824,-70.67109,41,1,214
25322,CENTRO EDUCACIONAL DE ADULTOS RAFAEL SOTOMAYO,13110,2,-33.51634,-70.58013,185,1,165
25327,ESC. ESPEC. PART. LAS CAMELIAS,13104,2,-33.38333,-70.669754,86,1,214
25328,INSTITUTO CRISTIANO LUIS GANDARILLAS,13119,2,-33.50439767999999,-70.75524183,681,1,10
25331,ESCUELA BASICA PART. CRISTIANO DE LOS HEROES,13119,2,-33.50988153,-70.78879816,431,1,10
25333,ESC. ESPECIAL PART. MARTA Y BERTA,13110,2,-33.538975,-70.60164,51,1,214
25334,ESCUELA BASICA RAICES ALTAZOR,13110,2,-33.53227153,-70.55365239,241,1,10
25342,ESCUELA RAIMAPU-TIERRA FLORIDA,13110,2,-33.53200866,-70.58222615,805,1,10
25344,COLEGIO ALAMIRO PEREZ,13111,2,-33.53729379,-70.61463162,33,1,110
25349,COLEGIO PARTICULAR MELFORD COLLEGE,13125,2,-33.36191173,-70.72896112,917,1,10
25350,ESC. PART. CRISTIANO ORIENTE,13119,2,-33.47480474999999,-70.74943857,462,1,10
25354,ESCUELA ESPECIAL JESUS DEL BOSQUE,13105,2,-33.54934699999999,-70.65445,142,1,212
25358,ESCUELA ESPECIAL CAPULLITO,13105,2,-33.57502,-70.68466,77,1,214
25359,COLEGIO METODISTA DE SANTIAGO,13101,2,-33.46779045,-70.64697722,357,1,110
25362,ESC.PART. TALLERES PREVOCACIONALES PADRE HURT,13128,2,-33.4057892,-70.74412652,44,1,110
25365,COLEGIO AUSTRALIA,13112,2,-33.61878436,-70.62765577,196,1,110
25366,COLEGIO  LATINOAMERICANO,13110,3,-33.51191,-70.55864,588,1,110
25367,COLEGIO SANTIAGO,13110,2,-33.55042118,-70.59782185,1124,1,10
25368,COLEGIO PART. CARDENAL CARLOS OVIEDO CAVADA,13119,2,-33.513694,-70.79515242,1626,1,10
25369,COLEGIO PARTICULAR ALICANTE,13119,2,-33.47521664,-70.75730314,3811,1,10
25373,COLEGIO SAN RAFAEL ARCANGEL,13113,3,-33.43659499999999,-70.57406,128,1,110
25375,ESCUELA ESPECIAL RUCAMANQUE,13124,2,-33.445774,-70.753426,116,1,214
25376,ESCUELA ESPECIAL NUEVA CORDILLERA N_ 1762,13114,2,-33.397545,-70.55978,68,1,214
25377,ESCUELA ESPECIAL PARTICULAR DESPERTARES,13111,2,-33.529713,-70.62116,47,1,212
25379,ESCUELA DE PARVULOS N°1765 KIMN,13101,3,-33.43982299999999,-70.66969,29,1,10
25381,ESC. ESPECIAL PART. REYES DE ESPANA,13126,2,-33.431946,-70.71314,73,1,214
25382,COLEGIO SAINT CHARLES COLLEGE LA FLORIDA,13110,2,-33.53514405,-70.59832597,527,1,10
25383,ESC. ESP. CENT. DES. INTEG. DE LA COMUN. ADON,13119,2,-33.52452,-70.77059,113,1,214
25384,ESCUELA ESPECIAL 1768 RENACER,13105,2,-33.580482,-70.66873,297,1,212
25385,ESCUELA HERMANOS CARRERA,13119,2,-33.50417766,-70.75025665,617,1,10
25386,COLEGIO PARTICULAR NOVO MUNDO,13125,2,-33.36287518999999,-70.72137879,1712,1,10
25387,COLEGIO PARTICULAR SAN SEBASTIAN DE QUILICURA,13125,2,-33.36231712,-70.75345495,2176,1,10
25390,ESC.BASICA PART. ACONCAGUA DE PUDAHUEL,13124,2,-33.42865744,-70.75439615,208,1,10
25392,ESCUELA ESPECIAL PARTICULAR ANGELES,13123,2,-33.447376,-70.6203,112,1,214
25393,COLEGIO QUINTO CENTENARIO CORDILLERA,13110,2,-33.53595991,-70.55513762,536,1,10
25394,ESC. ESP. NINOS DE LA LUNA,13126,2,-33.422462,-70.70616,54,1,214
25395,COLEGIO BETTERLAND SCHOOL,13115,2,-33.36419678,-70.49712536,866,1,10
25396,CENTRO POLITECNICO PARTICULAR CONCHALI,13104,2,-33.38186548,-70.66200969,1603,1,10
25397,ESCUELA ESPECIAL PART. ACONCAGUA DE PUDAHEL N,13124,2,-33.4283,-70.75389,118,1,212
25399,ESCUELA ESPECIAL PART. TRIPANTU,13106,2,-33.47063399999999,-70.72717,124,1,214
25400,ESC. ESP. CHILE CUBA,13129,2,-33.50087,-70.62686,118,1,214
25402,COL.  PART. SALES. EL PATROCINIO DE SAN JOSE,13123,2,-33.43088782,-70.6284684,1060,1,10
25403,ESC. ESPECIAL GULLIVER,13126,2,-33.44538,-70.697266,146,1,214
25404,ESCUELA ESPECIAL ` MANQUEMAPU`,13119,2,-33.48353999999999,-70.75625,104,1,214
25405,ESCUELA ESPECIAL PART. TRAGALUZ,13106,2,-33.462997,-70.68645,80,1,214
25406,ESCUELA ESPECIAL MARIO BAEZA,13119,2,-33.48953767999999,-70.76913732,201,1,110
25408,ESCUELA ESPECIAL GABRIELA MISTRAL,13110,2,-33.56016499999999,-70.56524,121,1,212
25413,ESC. DE PARV. Y ESP. ENANITOS,13105,2,-33.571064,-70.677055,270,1,10
25414,ESCUELA ESPEC. PART. ARCO IRIS DE RECOLETA,13127,2,-33.402752,-70.651436,138,1,214
25415,ESC. ESPECIAL TIEMPO NUEVO,13112,2,-33.589653,-70.63022,92,1,10
25417,ESCUELA PARTICULAR 1788 EDEN DE SAN RAMON,13131,2,-33.547203,-70.6367,116,1,212
25420,ESC. PARV. Y ESP. GABRIELA MISTRAL DE MAIPU,13119,2,-33.492905,-70.73994,95,1,10
25421,ESCUELA ESPECIAL ARCANGEL GABRIEL,13121,2,-33.49020999999999,-70.66537,71,1,214
25425,ESC.ESP. PART. EL OLIVAR,13112,2,-33.613728,-70.64286,116,1,214
25426,ESC. ESP. PART. PALU,13110,2,-33.55196999999999,-70.60367,103,1,214
25427,ESCUELA ESPECIAL BELEN DE MAIPU,13119,2,-33.51645,-70.774796,90,1,212
25428,ESC. ESP. PART. KADES BARNEA,13110,2,-33.55702,-70.57933,57,1,214
25429,ESC. ESP. PART. LOS AROMOS DE MAIPU,13119,2,-33.509727,-70.7498,93,1,212
25430,ESCUELA PARTICULAR N_ 1796 NUEVO HORIZONTE,13115,2,-33.36246,-70.50871,53,1,214
25433,ESCUELA ESP. RUCAMALEN,13117,2,-33.44526299999999,-70.7138,85,1,214
25436,COLEGIO PART. SOCHIDES RENCA,13128,2,-33.40074501,-70.72521632,1000,1,10
25437,ESC. BASICA Y ESP.  EL NAZARENO,13109,2,-33.52971295999999,-70.65325732,61,1,212
25440,ESCUELA ESPECIAL ADENNUN N_ 2,13116,2,-33.534393,-70.691826,99,1,214
25443,ESC  ESP PART  PUERTA DEL SOL DE LA REINA,13113,2,-33.462334,-70.55314,61,1,214
25446,ESCUELA  DE  PARVULOS  CASITA  DEL  SABER,13106,2,-33.44941699999999,-70.700325,34,1,10
25451,ESC. ESP. NTRA. SRA. DEL BUEN CONSEJO I,13126,2,-33.442327,-70.693741,60,1,212
25458,COLEGIO POLIVALENTE FALCON COLLEGE,13126,2,-33.4267667,-70.71392242,588,1,310
25460,ESC. ESP. PART. LA PAMPA,13103,2,-33.42719,-70.71985,20,1,212
25461,ESCUELA ESPECIAL PART. NINOS DE LA REINA,13113,2,-33.45803,-70.56126,82,1,214
25462,COLEGIO ALTO GABRIELA,13112,2,-33.58359326,-70.61635066,856,1,10
25463,COLEGIO CTRO. INTEG  ADULTOS ALTAZOL,13101,2,-33.451523,-70.65933,237,1,363
25464,COLEGIO POLIVALENTE AGUSTINIANO DE EL BOSQUE,13105,2,-33.57040708,-70.68021875,1699,1,110
25466,ESCUELA DE PARVULOS EL PORVENIR,13119,2,-33.50347162,-70.75340809,66,1,10
25467,ESC. BAS. PART. SAN JUAN LEONARDI,13119,2,-33.51154341,-70.79782816,97,1,10
25470,ESCUELA DE PARV. ICHUAC,13102,2,-33.502647,-70.72668,108,1,10
25471,COLEGIO PART. KING EDWARDS SCHOOL I,13119,2,-33.52480854,-70.78238719,507,1,10
25473,ESCUELA ESPECIAL PART. GUENIPILLAN - MAIPU,13119,2,-33.510952,-70.75506,37,1,214
25474,ESCUELA BASICA  Nº1817 ANIDA,13110,3,-33.518075,-70.56623,49,1,10
25478,COLEGIO  MAYOR DE PEÑALOLEN,13122,3,-33.48988,-70.55728,1955,1,10
25480,COLEGIO JOSE LUIS LEGRANGE DE LA CISTERNA,13109,2,-33.53113805,-70.66450788,421,1,10
25481,COLEGIO INSTITUTO O¦HIGGINS DE MAIPU,13119,2,-33.50596237,-70.75714454,917,1,10
25482,ESC. PART. ARTISTICA EL TRIGAL,13119,2,-33.5001845,-70.75573673,663,1,10
25487,COLEGIO  MANQUECURA VALLE LO CAMPINO,13125,3,-33.38755599999999,-70.72424,1801,1,10
25490,ESC. ESP. NTRA. SRA. DEL BUEN CONSE,13119,2,-33.47497,-70.74281,141,1,214
25492,ESCUELA BASICA PARTICULAR TRUPAN,13104,3,-33.37558647,-70.67664025,209,1,10
25496,INSTITUTO TECNOLOGICO SAN MATEO,13124,2,-33.46507532999999,-70.74134678,1330,1,310
25500,ESCUELA ESPEC.STA. TERESA DE AVILA,13102,2,-33.489876,-70.724884,150,1,214
25501,COLEGIO SAN ANDRES DE MAIPU,13119,2,-33.48771497,-70.73790632,1283,1,10
25502,COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ,13107,2,-33.374786,-70.64029,273,1,363
25504,COLEGIO DE ADULTOS JOSE ABELARDO NUNEZ EL BOS,13105,2,-33.560898,-70.66451,317,1,165
25508,COLEGIO PART. GABRIELA MISTRAL SOCIEDAD EDUCA,13126,2,-33.43864196,-70.68442128,774,1,10
25509,COLEGIO PARTICULAR MARÍA AUXILIADORA DE SANTIAGO,13101,2,-33.45868711,-70.64385004,897,1,110
25510,ESCUELA ESPECIAL DESPERTAR DE LO ESPEJO,13116,2,-33.51842516,-70.68308596,102,1,110
25513,ESCUELA ESPECIAL  NINO DE JESUS,13119,2,-33.56398,-70.78627,76,1,214
25514,INSTITUTO DE EDUCACION DE ADULTOS MACUL,13118,5,-33.48194999999999,-70.60063,301,1,165
25516,ESCUELA ESPECIAL PADRE PIO COLLEGE,13126,2,-33.42960999999999,-70.71673,194,1,214
25517,ESC. ESP. PART MADRE MARIA MAZZARELLO,13105,2,-33.54930499999999,-70.654816,100,1,214
25520,COL. PART. SAGRADO CORAZON DE JESUS DE LA RE,13113,2,-33.46319581,-70.54356932,1288,1,10
25525,COLEGIO PARTICULAR EL ALBA DE MACUL,13118,2,-33.48231055,-70.59866793,379,1,10
25528,ESCUELA ESPECIAL PARTICULAR ROMPE MI SILENCIO,13119,2,-33.509,-70.768105,77,1,216
25529,ESCUELA ESPECIAL  GEORGINA DE LAS NIEVES,13105,2,-33.57255,-70.69447,53,1,214
25530,ESCUELA ESPECIAL LOS CORCELES,13119,2,-33.5141,-70.769554,83,1,214
25532,ESCUELA ESPECIAL PARTICULAR MARTIN PESCADOR,13119,2,-33.52142,-70.7773,179,1,214
25537,ESCUELA DE PARV. Y ESPECIAL PELUSITA,13101,2,-33.47227999999999,-70.63798,150,1,214
25539,EJERCITO LIBERTADOR DE CERRILLOS,13102,1,-33.48898782,-70.72318235,369,1,10
25541,COLEGIO PART. JOSEFINO SANTISIMA TRINIDAD,13123,2,-33.43579969999999,-70.61905036,555,1,10
25542,COLEGIO SANTA BARBARA H.S.,13125,2,-33.36935125,-70.72428891,1354,1,10
25544,ESC. ESP. Y BAS. FRANCES DE LA PINTANA,13112,2,-33.61783021,-70.63842253,469,1,110
25545,ESCUELA ESPECIAL PART. N_ 1850 TRALEN,13122,2,-33.46482,-70.53805,81,1,214
25546,ESCUELA ESPECIAL PART. MERCEDES,13127,2,-33.396076,-70.626785,226,1,214
25550,ESC. BASICA PART. BOSTON COLLEGE LA FARFANA,13119,2,-33.49048136999999,-70.76841575,1243,1,10
25551,ESCUELA ESP. MANANTIAL DEL BOSQUE,13105,2,-33.563194,-70.67754,70,1,214
25554,ESCUELA ESPECIAL Y  DE  PARVULOS PARTICULAR EL NIDITO,13105,2,-33.563236,-70.659615,368,1,10
25561,ESCUELA DIVINO MAESTRO,13103,2,-33.41652302,-70.76745314,273,1,10
25562,ESC BASICA PART SAN JOSE DE LA FAMILIA,13112,2,-33.56188439999999,-70.63087038,1473,1,10
25563,ESC. ESP. PARTICULAR  MI CASITA,13110,2,-33.521732,-70.60923,53,1,214
25564,ESCUELA ESPECIAL PART. TALENTOS,13124,2,-33.443085,-70.75496,119,1,10
25565,ESC ESP PART PROF RAQUEL TORRES GUZMAN,13119,2,-33.494743,-70.7585,82,1,214
25566,ESC ESP PART RAYITO DE LUZ DE QTA NORMAL,13126,2,-33.41449399999999,-70.70066,41,1,214
25569,ESC ESPECIAL PARTICULAR  MI FAMILIA,13119,2,-33.50016999999999,-70.74833,111,1,214
25572,ESCUELA ESPECIAL PART. MAHUIDANCHE,13127,2,-33.411354,-70.63228,130,1,214
25573,ESC. DE PARV. Y ESP. PART. CENTILEN,13112,2,-33.62414862,-70.62857201,431,1,10
25574,ESCUELA ESPECIAL PART. MELODIA DE LA FLORIDA,13110,2,-33.537815,-70.575485,75,1,214
25575,ESCUELA ESPECIAL PART. ALAMEDA,13106,2,-33.458546,-70.70276,129,1,212
25576,ESCUELA BASICA PART. SAN JORGE DE PUDAHUEL,13124,2,-33.44182733,-70.75227402,577,1,10
25577,COLEGIO PART. FAMILIA DE NAZARETH,13110,2,-33.54705432,-70.60114276,596,1,10
25581,ESCUELA ESP. SAN JOSE OBRERO,13101,2,-33.44296,-70.678,120,1,214
25582,ESCUELA ESP. PART. GIRASOL DE RECOLETA,13127,2,-33.409252,-70.63165,130,1,214
25583,ESC. ESP. PART. SANTISIMA TRINIDAD DE PUDAHUE,13124,2,-33.442276,-70.76352,159,1,212
25586,ESCUELA ESP. PART. RAIHUEN,13110,2,-33.52358199999999,-70.57002,74,1,214
25589,COLEGIO JESUS SERVIDOR,13122,2,-33.47388038999999,-70.57697679,787,1,10
25593,MARY ANNE SCHOOL DE QUILICURA,13125,2,-33.36900608,-70.72851845,600,1,10
25594,ESCUELA ESP. PART. SOL Y LUNA,13113,2,-33.451485,-70.55441,110,1,10
25595,ESC. ESPECIAL PART. BELLA ACUARELA,13104,2,-33.369427,-70.67698,93,1,212
25596,ESCUELA ESPECIAL PART. ANTULEMU,13127,2,-33.39862,-70.626884,93,1,214
25599,COLEGIO PART. SAN PEDRO DE QUILICURA,13125,2,-33.35859709999999,-70.73988447,1516,1,10
25601,ESCUELA PARV. MY HAPPY SCHOOL,13121,2,-33.488922,-70.68415,49,1,10
25604,ESCUELA ESP. NUEVO MUNDO DE LA GRANJA,13111,2,-33.518036,-70.62308,147,1,214
25607,ESCUELA ESP. BOSQUE DE NINOS,13105,2,-33.558258,-70.677185,35,1,212
25609,COLEGIO PADRE CHAMINADE,13110,2,-33.56066807,-70.5775141,172,1,110
25610,ESCUELA ESP. TREM TREMO,13105,2,-33.55096,-70.67861,110,1,10
25611,ESCUELA BASICA N°1889 BARRIE MONTESSORI Nº 2,13122,3,-33.469692,-70.523842,302,1,110
25614,ESC. ESP. SAN ANDRES DE LO BARNECHEA,13115,2,-33.361164,-70.50469,45,1,214
